rank,feature_index,feature,coef_std,abscoef_std,cluster_size,cluster_root
314,2475,so W10p0 EOF6 lag13,-0.014530083252188675,0.014530083252188675,1,2475
315,1857,so W30p0 EOF8 lag3,0.014496552877254784,0.014496552877254784,1,1857
316,334,thetao W40p0 EOF5 lag7,0.014489414631674403,0.014489414631674403,1,334
317,1888,so W30p0 EOF9 lag6,0.014479614021755757,0.014479614021755757,1,1888
318,202,thetao W60p0 EOF3 lag20,-0.01442857308246436,0.01442857308246436,1,202
319,1183,thetao W10p0 EOF4 lag14,-0.014384650027604235,0.014384650027604235,1,1183
320,300,thetao W40p0 EOF1 lag4,-0.014384606142278754,0.014384606142278754,1,300
321,1301,so W60p0 EOF2 lag0,-0.014378951520219804,0.014378951520219804,1,1301
322,2459,so W10p0 EOF10 lag11,0.014376664766601857,0.014376664766601857,1,2459
323,1092,thetao W10p0 EOF3 lag5,-0.014328239169425251,0.014328239169425251,1,1092
324,1438,so W60p0 EOF9 lag13,-0.014303252036453844,0.014303252036453844,1,1438
325,1957,so W30p0 EOF8 lag13,-0.014265302270771427,0.014265302270771427,1,1957
326,514,thetao W40p0 EOF5 lag25,0.014244497939870739,0.014244497939870739,1,514
327,689,thetao W30p0 EOF10 lag16,0.014234741129084101,0.014234741129084101,1,689
328,2189,so W20p0 EOF10 lag10,-0.014205282930955685,0.014205282930955685,1,2189
329,1083,thetao W10p0 EOF4 lag4,0.014195729670651223,0.014195729670651223,1,1083
330,668,thetao W30p0 EOF9 lag14,0.014184730676500461,0.014184730676500461,1,668
331,618,thetao W30p0 EOF9 lag9,0.014118090218845842,0.014118090218845842,1,618
332,1986,so W30p0 EOF7 lag16,-0.014116017679766725,0.014116017679766725,1,1986
333,315,thetao W40p0 EOF6 lag5,0.014105150134954376,0.014105150134954376,1,315
334,875,thetao W20p0 EOF6 lag9,-0.014072763447454704,0.014072763447454704,1,875
335,112,thetao W60p0 EOF3 lag11,-0.014071664289257399,0.014071664289257399,1,112
336,1225,thetao W10p0 EOF6 lag18,-0.01406112106733348,0.01406112106733348,1,1225
337,570,thetao W30p0 EOF1 lag5,0.014059055045895016,0.014059055045895016,1,570
338,1703,so W40p0 EOF4 lag14,0.014051727738477928,0.014051727738477928,1,1703
339,139,thetao W60p0 EOF10 lag13,0.01401254455199748,0.01401254455199748,1,139
340,78,thetao W60p0 EOF9 lag7,-0.013995592468881561,0.013995592468881561,1,78
341,378,thetao W40p0 EOF9 lag11,0.01399245826322177,0.01399245826322177,1,378
342,1247,thetao W10p0 EOF8 lag20,0.013959286208893106,0.013959286208893106,1,1247
343,607,thetao W30p0 EOF8 lag8,0.013955090173350783,0.013955090173350783,1,607
344,536,thetao W30p0 EOF7 lag1,-0.01394220066521491,0.01394220066521491,1,536
345,2575,so W10p0 EOF6 lag23,0.013902729956106825,0.013902729956106825,1,2575
346,408,thetao W40p0 EOF9 lag14,0.013853325374207479,0.013853325374207479,1,408
347,776,thetao W30p0 EOF7 lag25,0.013852666499839444,0.013852666499839444,1,776
348,2119,so W20p0 EOF10 lag3,-0.013838416141338888,0.013838416141338888,1,2119
349,1085,thetao W10p0 EOF6 lag4,-0.013812592681205058,0.013812592681205058,1,1085
350,2377,so W10p0 EOF8 lag3,-0.013802119792460142,0.013802119792460142,1,2377
351,2344,so W10p0 EOF5 lag0,0.01380138535713798,0.01380138535713798,1,2344
352,1832,so W30p0 EOF3 lag1,0.013770029158125006,0.013770029158125006,1,1832
353,170,thetao W60p0 EOF1 lag17,0.013768922840272087,0.013768922840272087,1,170
354,1868,so W30p0 EOF9 lag4,0.013750637224986118,0.013750637224986118,1,1868
355,1146,thetao W10p0 EOF7 lag10,0.013723249162375635,0.013723249162375635,1,1146
356,1588,so W40p0 EOF9 lag2,-0.013705716154300308,0.013705716154300308,1,1588
357,152,thetao W60p0 EOF3 lag15,-0.013691564266138911,0.013691564266138911,1,152
358,2432,so W10p0 EOF3 lag9,0.013689712358667422,0.013689712358667422,1,2432
359,631,thetao W30p0 EOF2 lag11,-0.013687048131420299,0.013687048131420299,1,631
360,295,thetao W40p0 EOF6 lag3,0.013683233837817131,0.013683233837817131,1,295
361,2122,so W20p0 EOF3 lag4,-0.013662725297933755,0.013662725297933755,1,2122
362,323,thetao W40p0 EOF4 lag6,0.013632301407255819,0.013632301407255819,1,323
363,633,thetao W30p0 EOF4 lag11,-0.013606623428563528,0.013606623428563528,1,633
364,2593,so W10p0 EOF4 lag25,0.013598337270079468,0.013598337270079468,1,2593
365,1979,so W30p0 EOF10 lag15,0.013593564014187568,0.013593564014187568,1,1979
366,219,thetao W60p0 EOF10 lag21,-0.013583922762965711,0.013583922762965711,1,219
367,135,thetao W60p0 EOF6 lag13,-0.013557657727854146,0.013557657727854146,1,135
368,2228,so W20p0 EOF9 lag14,0.01353571654203401,0.01353571654203401,1,2228
369,1699,so W40p0 EOF10 lag13,-0.013513081404716958,0.013513081404716958,1,1699
370,2087,so W20p0 EOF8 lag0,0.013495954605844913,0.013495954605844913,1,2087
371,1552,so W60p0 EOF3 lag25,-0.013456837206226726,0.013456837206226726,1,1552
372,773,thetao W30p0 EOF4 lag25,0.013414723098447781,0.013414723098447781,1,773
373,1629,so W40p0 EOF10 lag6,-0.013407180341356585,0.013407180341356585,1,1629
374,48,thetao W60p0 EOF9 lag4,-0.013380201527955424,0.013380201527955424,1,48
375,98,thetao W60p0 EOF9 lag9,-0.013376161306243299,0.013376161306243299,1,98
376,2130,so W20p0 EOF1 lag5,-0.013371420827878977,0.013371420827878977,1,2130
377,1166,thetao W10p0 EOF7 lag12,-0.013346308448747317,0.013346308448747317,1,1166
378,483,thetao W40p0 EOF4 lag22,0.013330122252711027,0.013330122252711027,1,483
379,1632,so W40p0 EOF3 lag7,-0.013318607170770099,0.013318607170770099,1,1632
380,1436,so W60p0 EOF7 lag13,-0.01330809387814952,0.01330809387814952,1,1436
381,1031,thetao W20p0 EOF2 lag25,-0.013289097629174339,0.013289097629174339,1,1031
382,1239,thetao W10p0 EOF10 lag19,0.013256570008463368,0.013256570008463368,1,1239
383,3,thetao W60p0 EOF4 lag0,-0.013255461736455046,0.013255461736455046,1,3
384,1082,thetao W10p0 EOF3 lag4,-0.013189738179662628,0.013189738179662628,1,1082
385,1487,so W60p0 EOF8 lag18,0.013148213265952096,0.013148213265952096,1,1487
386,2346,so W10p0 EOF7 lag0,-0.013115515467880708,0.013115515467880708,1,2346
387,2306,so W20p0 EOF7 lag22,0.01311390487764139,0.01311390487764139,1,2306
388,1571,so W40p0 EOF2 lag1,0.01311100874587516,0.01311100874587516,1,1571
389,1486,so W60p0 EOF7 lag18,0.01308740452543937,0.01308740452543937,1,1486
390,158,thetao W60p0 EOF9 lag15,-0.013075490349235485,0.013075490349235485,1,158
391,299,thetao W40p0 EOF10 lag3,0.013070842139031903,0.013070842139031903,1,299
392,1134,thetao W10p0 EOF5 lag9,-0.013069723241057336,0.013069723241057336,1,1134
393,1645,so W40p0 EOF6 lag8,-0.01301564364679574,0.01301564364679574,1,1645
394,2094,so W20p0 EOF5 lag1,0.013011632207313493,0.013011632207313493,1,2094
395,2444,so W10p0 EOF5 lag10,-0.013001216640496308,0.013001216640496308,1,2444
396,2145,so W20p0 EOF6 lag6,-0.013001066712266914,0.013001066712266914,1,2145
397,509,thetao W40p0 EOF10 lag24,0.012993679410768762,0.012993679410768762,1,509
398,2449,so W10p0 EOF10 lag10,0.012948262365890294,0.012948262365890294,1,2449
399,2489,so W10p0 EOF10 lag14,0.012900573807241793,0.012900573807241793,1,2489
400,177,thetao W60p0 EOF8 lag17,0.012794947392755633,0.012794947392755633,1,177
401,1535,so W60p0 EOF6 lag23,0.01279444844428541,0.01279444844428541,1,1535
402,346,thetao W40p0 EOF7 lag8,-0.012793795650048878,0.012793795650048878,1,346
403,83,thetao W60p0 EOF4 lag8,0.012781538675607069,0.012781538675607069,1,83
404,1190,thetao W10p0 EOF1 lag15,0.012774182388733804,0.012774182388733804,1,1190
405,2393,so W10p0 EOF4 lag5,-0.012753251978435258,0.012753251978435258,1,2393
406,1875,so W30p0 EOF6 lag5,-0.012746528214695026,0.012746528214695026,1,1875
407,784,thetao W20p0 EOF5 lag0,0.012656254849895807,0.012656254849895807,1,784
408,2329,so W20p0 EOF10 lag24,0.012649130651060582,0.012649130651060582,1,2329
409,1541,so W60p0 EOF2 lag24,-0.012613861601024491,0.012613861601024491,1,1541
410,345,thetao W40p0 EOF6 lag8,0.012611354082299133,0.012611354082299133,1,345
411,1268,thetao W10p0 EOF9 lag22,-0.012597950761245563,0.012597950761245563,1,1268
412,1650,so W40p0 EOF1 lag9,-0.012582926381866453,0.012582926381866453,1,1650
413,2476,so W10p0 EOF7 lag13,-0.01257152007640805,0.01257152007640805,1,2476
414,2543,so W10p0 EOF4 lag20,0.012566274580392958,0.012566274580392958,1,2543
415,290,thetao W40p0 EOF1 lag3,-0.012563500123957932,0.012563500123957932,1,290
416,1523,so W60p0 EOF4 lag22,-0.012543042955896418,0.012543042955896418,1,1523
417,1598,so W40p0 EOF9 lag3,-0.012540709320469285,0.012540709320469285,1,1598
418,827,thetao W20p0 EOF8 lag4,0.012536936581464654,0.012536936581464654,1,827
419,706,thetao W30p0 EOF7 lag18,0.01252767412539158,0.01252767412539158,1,706
420,1943,so W30p0 EOF4 lag12,-0.012507991313426729,0.012507991313426729,1,1943
421,1636,so W40p0 EOF7 lag7,-0.012491100080798444,0.012491100080798444,1,1636
422,439,thetao W40p0 EOF10 lag17,-0.01246216142279286,0.01246216142279286,1,439
423,1656,so W40p0 EOF7 lag9,-0.012410270944020798,0.012410270944020798,1,1656
424,296,thetao W40p0 EOF7 lag3,0.012401266254988118,0.012401266254988118,1,296
425,2,thetao W60p0 EOF3 lag0,0.012396348483401024,0.012396348483401024,1,2
426,2092,so W20p0 EOF3 lag1,-0.012388430553472341,0.012388430553472341,1,2092
427,89,thetao W60p0 EOF10 lag8,0.012388392851896697,0.012388392851896697,1,89
428,1531,so W60p0 EOF2 lag23,-0.012363736558010143,0.012363736558010143,1,1531
429,1052,thetao W10p0 EOF3 lag1,-0.012339560496724878,0.012339560496724878,1,1052
430,2184,so W20p0 EOF5 lag10,-0.01232445744953859,0.01232445744953859,1,2184
431,627,thetao W30p0 EOF8 lag10,0.012318778626939012,0.012318778626939012,1,627
432,258,thetao W60p0 EOF9 lag25,0.012299730446762212,0.012299730446762212,1,258
433,1250,thetao W10p0 EOF1 lag21,0.012299068976784016,0.012299068976784016,1,1250
434,1392,so W60p0 EOF3 lag9,0.012275669561055864,0.012275669561055864,1,1392
435,820,thetao W20p0 EOF1 lag4,0.012269900293230284,0.012269900293230284,1,820
436,1122,thetao W10p0 EOF3 lag8,-0.012248821863098275,0.012248821863098275,1,1122
437,100,thetao W60p0 EOF1 lag10,0.012242539424012863,0.012242539424012863,1,100
438,1878,so W30p0 EOF9 lag5,0.012240878169452133,0.012240878169452133,1,1878
439,1213,thetao W10p0 EOF4 lag17,-0.012240793117832898,0.012240793117832898,1,1213
440,176,thetao W60p0 EOF7 lag17,-0.012230094631894499,0.012230094631894499,1,176
441,220,thetao W60p0 EOF1 lag22,0.01221895245556615,0.01221895245556615,1,220
442,145,thetao W60p0 EOF6 lag14,-0.012186463440041921,0.012186463440041921,1,145
443,977,thetao W20p0 EOF8 lag19,0.01218211777029789,0.01218211777029789,1,977
444,1446,so W60p0 EOF7 lag14,-0.01215470053543782,0.01215470053543782,1,1446
445,2198,so W20p0 EOF9 lag11,-0.012136593724480199,0.012136593724480199,1,2198
446,2175,so W20p0 EOF6 lag9,-0.012113975538389738,0.012113975538389738,1,2175
447,1972,so W30p0 EOF3 lag15,0.012112791869268542,0.012112791869268542,1,1972
448,45,thetao W60p0 EOF6 lag4,-0.01209351188915332,0.01209351188915332,1,45
449,500,thetao W40p0 EOF1 lag24,0.012030148266316515,0.012030148266316515,1,500
450,645,thetao W30p0 EOF6 lag12,-0.012000467420801086,0.012000467420801086,1,645
451,1587,so W40p0 EOF8 lag2,-0.011988580232118433,0.011988580232118433,1,1587
452,1219,thetao W10p0 EOF10 lag17,0.01198097525486533,0.01198097525486533,1,1219
453,1493,so W60p0 EOF4 lag19,-0.011979014448828108,0.011979014448828108,1,1493
454,546,thetao W30p0 EOF7 lag2,-0.011952121590219179,0.011952121590219179,1,546
455,2205,so W20p0 EOF6 lag12,-0.01193504059659783,0.01193504059659783,1,2205
456,1262,thetao W10p0 EOF3 lag22,0.011914813185517315,0.011914813185517315,1,1262
457,1114,thetao W10p0 EOF5 lag7,-0.011908126805462582,0.011908126805462582,1,1114
458,1934,so W30p0 EOF5 lag11,-0.011907013797189855,0.011907013797189855,1,1934
459,1732,so W40p0 EOF3 lag17,-0.011903969347583143,0.011903969347583143,1,1732
460,2039,so W30p0 EOF10 lag21,0.011896182110269856,0.011896182110269856,1,2039
461,34,thetao W60p0 EOF5 lag3,0.011892526644377503,0.011892526644377503,1,34
462,2081,so W20p0 EOF2 lag0,-0.011889319401927364,0.011889319401927364,1,2081
463,1220,thetao W10p0 EOF1 lag18,0.011889220391851805,0.011889220391851805,1,1220
464,1824,so W30p0 EOF5 lag0,0.01188574690531398,0.01188574690531398,1,1824
465,1584,so W40p0 EOF5 lag2,-0.011885264885612411,0.011885264885612411,1,1584
466,1840,so W30p0 EOF1 lag2,-0.01187850397004114,0.01187850397004114,1,1840
467,280,thetao W40p0 EOF1 lag2,-0.011878427516136133,0.011878427516136133,1,280
468,1938,so W30p0 EOF9 lag11,0.011872888353751615,0.011872888353751615,1,1938
469,1269,thetao W10p0 EOF10 lag22,0.011867525981736444,0.011867525981736444,1,1269
470,2366,so W10p0 EOF7 lag2,0.011844171322053633,0.011844171322053633,1,2366
471,478,thetao W40p0 EOF9 lag21,0.01184090186331831,0.01184090186331831,1,478
472,1953,so W30p0 EOF4 lag13,-0.011839094406252854,0.011839094406252854,1,1953
473,2165,so W20p0 EOF6 lag8,-0.011825678080093572,0.011825678080093572,1,2165
474,2439,so W10p0 EOF10 lag9,0.011819316259523595,0.011819316259523595,1,2439
475,2248,so W20p0 EOF9 lag16,0.011817812891068227,0.011817812891068227,1,2248
476,419,thetao W40p0 EOF10 lag15,-0.011816198973754938,0.011816198973754938,1,419
477,1593,so W40p0 EOF4 lag3,-0.01180024118665634,0.01180024118665634,1,1593
478,1884,so W30p0 EOF5 lag6,-0.011789370699543302,0.011789370699543302,1,1884
479,513,thetao W40p0 EOF4 lag25,0.0117845868302774,0.0117845868302774,1,513
480,802,thetao W20p0 EOF3 lag2,-0.011762819855082374,0.011762819855082374,1,802
481,1526,so W60p0 EOF7 lag22,0.011748278649749852,0.011748278649749852,1,1526
482,2571,so W10p0 EOF2 lag23,0.01172565591592553,0.01172565591592553,1,2571
483,1164,thetao W10p0 EOF5 lag12,-0.01170783834214746,0.01170783834214746,1,1164
484,1447,so W60p0 EOF8 lag14,0.011705320157794899,0.011705320157794899,1,1447
485,2029,so W30p0 EOF10 lag20,-0.01170241917773553,0.01170241917773553,1,2029
486,1263,thetao W10p0 EOF4 lag22,-0.011695505244098823,0.011695505244098823,1,1263
487,39,thetao W60p0 EOF10 lag3,0.011670592871686139,0.011670592871686139,1,39
488,1428,so W60p0 EOF9 lag12,0.011643169536280413,0.011643169536280413,1,1428
489,2091,so W20p0 EOF2 lag1,0.011638757685282728,0.011638757685282728,1,2091
490,2207,so W20p0 EOF8 lag12,-0.011625403365604676,0.011625403365604676,1,2207
491,249,thetao W60p0 EOF10 lag24,-0.011612563898044137,0.011612563898044137,1,249
492,2528,so W10p0 EOF9 lag18,0.01160941420193997,0.01160941420193997,1,2528
493,2562,so W10p0 EOF3 lag22,-0.011603755563200657,0.011603755563200657,1,2562
494,1858,so W30p0 EOF9 lag3,0.011589407805161068,0.011589407805161068,1,1858
495,1058,thetao W10p0 EOF9 lag1,0.011582051274245891,0.011582051274245891,1,1058
496,2583,so W10p0 EOF4 lag24,0.011570755426620545,0.011570755426620545,1,2583
497,335,thetao W40p0 EOF6 lag7,0.011566932202470402,0.011566932202470402,1,335
498,597,thetao W30p0 EOF8 lag7,0.011566377541561205,0.011566377541561205,1,597
499,729,thetao W30p0 EOF10 lag20,0.011537774407118555,0.011537774407118555,1,729
500,1068,thetao W10p0 EOF9 lag2,0.011531852679824523,0.011531852679824523,1,1068
501,1026,thetao W20p0 EOF7 lag24,-0.011525246176692913,0.011525246176692913,1,1026
502,1849,so W30p0 EOF10 lag2,0.011522894186353902,0.011522894186353902,1,1849
503,2452,so W10p0 EOF3 lag11,0.011508739153311236,0.011508739153311236,1,2452
504,464,thetao W40p0 EOF5 lag20,0.011482343512239875,0.011482343512239875,1,464
505,518,thetao W40p0 EOF9 lag25,-0.011475485064863606,0.011475485064863606,1,518
506,2146,so W20p0 EOF7 lag6,0.011462770937830656,0.011462770937830656,1,2146
507,418,thetao W40p0 EOF9 lag15,0.011447735640482331,0.011447735640482331,1,418
508,2342,so W10p0 EOF3 lag0,-0.011444922898288702,0.011444922898288702,1,2342
509,2460,so W10p0 EOF1 lag12,-0.011444137705543613,0.011444137705543613,1,2460
510,395,thetao W40p0 EOF6 lag13,0.011443844833473814,0.011443844833473814,1,395
511,792,thetao W20p0 EOF3 lag1,-0.011432280194441934,0.011432280194441934,1,792
512,342,thetao W40p0 EOF3 lag8,-0.011418104519513906,0.011418104519513906,1,342
513,2204,so W20p0 EOF5 lag12,-0.011415352265726365,0.011415352265726365,1,2204
514,548,thetao W30p0 EOF9 lag2,0.01141299032295722,0.01141299032295722,1,548
515,356,thetao W40p0 EOF7 lag9,-0.011401783470237735,0.011401783470237735,1,356
516,587,thetao W30p0 EOF8 lag6,0.011398213233947463,0.011398213233947463,1,587
517,199,thetao W60p0 EOF10 lag19,-0.011398106961681498,0.011398106961681498,1,199
518,2193,so W20p0 EOF4 lag11,0.01137345009275595,0.01137345009275595,1,2193
519,1024,thetao W20p0 EOF5 lag24,0.01135816936202945,0.01135816936202945,1,1024
520,196,thetao W60p0 EOF7 lag19,0.011338435180010641,0.011338435180010641,1,196
521,1465,so W60p0 EOF6 lag16,-0.011327423848796791,0.011327423848796791,1,1465
522,1471,so W60p0 EOF2 lag17,-0.011309013938682699,0.011309013938682699,1,1471
523,444,thetao W40p0 EOF5 lag18,0.011298551754516056,0.011298551754516056,1,444
524,2018,so W30p0 EOF9 lag19,-0.011287584070260934,0.011287584070260934,1,2018
525,54,thetao W60p0 EOF5 lag5,0.011285580063473953,0.011285580063473953,1,54
526,1548,so W60p0 EOF9 lag24,0.011276474184434506,0.011276474184434506,1,1548
527,2002,so W30p0 EOF3 lag18,0.011272087599144213,0.011272087599144213,1,2002
528,2007,so W30p0 EOF8 lag18,0.011258756570915022,0.011258756570915022,1,2007
529,1255,thetao W10p0 EOF6 lag21,-0.011251172432696776,0.011251172432696776,1,1255
530,797,thetao W20p0 EOF8 lag1,0.011237825997899437,0.011237825997899437,1,797
531,1478,so W60p0 EOF9 lag17,-0.011228479025279427,0.011228479025279427,1,1478
532,775,thetao W30p0 EOF6 lag25,0.011203692775956403,0.011203692775956403,1,775
533,679,thetao W30p0 EOF10 lag15,-0.0111916883520768,0.0111916883520768,1,679
534,2373,so W10p0 EOF4 lag3,-0.011163773980058852,0.011163773980058852,1,2373
535,811,thetao W20p0 EOF2 lag3,0.011160958934283635,0.011160958934283635,1,811
536,1712,so W40p0 EOF3 lag15,-0.011158707370085211,0.011158707370085211,1,1712
537,1692,so W40p0 EOF3 lag13,-0.011099695686523964,0.011099695686523964,1,1692
538,1801,so W40p0 EOF2 lag24,0.011065807025352113,0.011065807025352113,1,1801
539,304,thetao W40p0 EOF5 lag4,0.011065484962073891,0.011065484962073891,1,304
540,1742,so W40p0 EOF3 lag18,0.011060755578360643,0.011060755578360643,1,1742
541,2569,so W10p0 EOF10 lag22,0.011055560797314934,0.011055560797314934,1,2569
542,1337,so W60p0 EOF8 lag3,0.01104038835015406,0.01104038835015406,1,1337
543,1248,thetao W10p0 EOF9 lag20,-0.011040082284968314,0.011040082284968314,1,1248
544,146,thetao W60p0 EOF7 lag14,0.011039003382904975,0.011039003382904975,1,146
545,649,thetao W30p0 EOF10 lag12,-0.011034769042976239,0.011034769042976239,1,649
546,1959,so W30p0 EOF10 lag13,0.01103134076165722,0.01103134076165722,1,1959
547,1294,thetao W10p0 EOF5 lag25,-0.011028671957903684,0.011028671957903684,1,1294
548,1123,thetao W10p0 EOF4 lag8,-0.011019401185132987,0.011019401185132987,1,1123
549,1749,so W40p0 EOF10 lag18,-0.011002266342249723,0.011002266342249723,1,1749
550,872,thetao W20p0 EOF3 lag9,-0.010969881020953977,0.010969881020953977,1,872
551,1897,so W30p0 EOF8 lag7,-0.010963349878284984,0.010963349878284984,1,1897
552,1235,thetao W10p0 EOF6 lag19,0.010952926643984206,0.010952926643984206,1,1235
553,1850,so W30p0 EOF1 lag3,-0.010935768345556932,0.010935768345556932,1,1850
554,816,thetao W20p0 EOF7 lag3,0.01093436548044853,0.01093436548044853,1,816
555,239,thetao W60p0 EOF10 lag23,-0.010930993302039659,0.010930993302039659,1,239
556,1346,so W60p0 EOF7 lag4,-0.010928257298992036,0.010928257298992036,1,1346
557,1568,so W40p0 EOF9 lag0,0.010921179291815195,0.010921179291815195,1,1568
558,423,thetao W40p0 EOF4 lag16,0.010907351039715301,0.010907351039715301,1,423
559,308,thetao W40p0 EOF9 lag4,0.010893582726340454,0.010893582726340454,1,308
560,1095,thetao W10p0 EOF6 lag5,-0.010886463927418695,0.010886463927418695,1,1095
561,879,thetao W20p0 EOF10 lag9,-0.010852893254075785,0.010852893254075785,1,879
562,2383,so W10p0 EOF4 lag4,-0.010844508942459663,0.010844508942459663,1,2383
563,1452,so W60p0 EOF3 lag15,-0.010813837969895853,0.010813837969895853,1,1452
564,506,thetao W40p0 EOF7 lag24,-0.010809759223159979,0.010809759223159979,1,506
565,9,thetao W60p0 EOF10 lag0,0.010771190044723085,0.010771190044723085,1,9
566,938,thetao W20p0 EOF9 lag15,-0.010764123576368436,0.010764123576368436,1,938
567,2488,so W10p0 EOF9 lag14,-0.010724606579137331,0.010724606579137331,1,2488
568,1449,so W60p0 EOF10 lag14,-0.010714838078727737,0.010714838078727737,1,1449
569,2199,so W20p0 EOF10 lag11,-0.010706825422866372,0.010706825422866372,1,2199
570,1715,so W40p0 EOF6 lag15,0.010700631727234922,0.010700631727234922,1,1715
571,388,thetao W40p0 EOF9 lag12,0.010693146244250367,0.010693146244250367,1,388
572,805,thetao W20p0 EOF6 lag2,-0.01069234024015477,0.01069234024015477,1,805
573,643,thetao W30p0 EOF4 lag12,-0.010676079251694837,0.010676079251694837,1,643
574,2111,so W20p0 EOF2 lag3,0.010674442467552031,0.010674442467552031,1,2111
