var,lon,mode,lag,corr,abs_corr
thetao,W10p0,4,12,-0.6500350954303915,0.6500350954303915
thetao,W10p0,2,18,-0.6500290061814469,0.6500290061814469
so,W10p0,1,15,-0.6500006334066548,0.6500006334066548
thetao,W10p0,1,8,-0.6498825969366668,0.6498825969366668
so,W40p0,2,19,0.649847272751949,0.649847272751949
so,W20p0,10,22,-0.6482720253453079,0.6482720253453079
so,W10p0,1,11,-0.6482265234565743,0.6482265234565743
thetao,W10p0,2,17,-0.6475023740447977,0.6475023740447977
so,W60p0,1,21,0.6471582656461913,0.6471582656461913
thetao,W20p0,2,19,-0.6470481025527487,0.6470481025527487
thetao,W10p0,1,11,-0.6467496107521664,0.6467496107521664
thetao,W10p0,1,15,-0.6463785238316553,0.6463785238316553
so,W30p0,2,3,-0.6462832917708742,0.6462832917708742
so,W40p0,2,21,0.64588865976497,0.64588865976497
so,W10p0,1,24,-0.6455118174900835,0.6455118174900835
so,W20p0,1,19,0.6446759146897554,0.6446759146897554
so,W10p0,1,10,-0.6444309592192006,0.6444309592192006
thetao,W20p0,2,4,-0.644184665417162,0.644184665417162
thetao,W10p0,4,11,-0.6431521653327961,0.6431521653327961
thetao,W10p0,6,19,-0.6425487640365172,0.6425487640365172
so,W20p0,10,25,-0.6412594202828805,0.6412594202828805
thetao,W10p0,4,14,-0.6404995002711983,0.6404995002711983
thetao,W10p0,2,19,-0.6400741880549228,0.6400741880549228
so,W40p0,3,0,-0.6397553658954479,0.6397553658954479
so,W10p0,1,19,-0.6396365515088505,0.6396365515088505
thetao,W20p0,2,16,-0.6396353567447618,0.6396353567447618
thetao,W10p0,2,22,-0.6379874894771318,0.6379874894771318
so,W10p0,1,23,-0.6363578592743901,0.6363578592743901
so,W40p0,2,20,0.6362562443165436,0.6362562443165436
thetao,W10p0,2,15,-0.6355117603393363,0.6355117603393363
thetao,W10p0,6,20,-0.635208145261147,0.635208145261147
so,W60p0,1,22,0.6345324242683704,0.6345324242683704
so,W30p0,1,19,0.6335307683481839,0.6335307683481839
so,W30p0,2,2,-0.631577355758567,0.631577355758567
so,W10p0,1,3,-0.6311244702736263,0.6311244702736263
thetao,W10p0,1,25,-0.6299110781478287,0.6299110781478287
so,W60p0,1,11,0.6272977524390008,0.6272977524390008
thetao,W20p0,2,25,-0.6272551811069136,0.6272551811069136
thetao,W30p0,10,23,-0.6272424092638139,0.6272424092638139
so,W60p0,1,7,0.6260585963238808,0.6260585963238808
so,W10p0,1,8,-0.626051839086426,0.626051839086426
so,W20p0,1,24,0.6253219399711316,0.6253219399711316
thetao,W10p0,2,20,-0.6249898593307537,0.6249898593307537
so,W20p0,10,21,-0.6223826359432872,0.6223826359432872
thetao,W30p0,10,21,-0.6220129407030893,0.6220129407030893
thetao,W20p0,2,7,-0.6199649880873207,0.6199649880873207
thetao,W20p0,2,13,-0.6196671079878313,0.6196671079878313
thetao,W20p0,5,22,0.6196546009632059,0.6196546009632059
thetao,W20p0,2,10,-0.6191488475291537,0.6191488475291537
thetao,W20p0,2,15,-0.6184068826424718,0.6184068826424718
thetao,W20p0,2,3,-0.6181986769833498,0.6181986769833498
so,W20p0,10,23,-0.6171606550749696,0.6171606550749696
thetao,W10p0,1,10,-0.6166894734648976,0.6166894734648976
thetao,W10p0,2,1,-0.6166331502113642,0.6166331502113642
so,W30p0,2,9,-0.6160526253083872,0.6160526253083872
thetao,W20p0,5,21,0.6160250012572709,0.6160250012572709
thetao,W20p0,2,14,-0.615862176745294,0.615862176745294
thetao,W10p0,2,14,-0.6155356085299002,0.6155356085299002
so,W10p0,1,2,-0.6149930287046612,0.6149930287046612
thetao,W20p0,2,9,-0.614357250497649,0.614357250497649
so,W30p0,2,7,-0.6143492702566522,0.6143492702566522
thetao,W10p0,4,8,-0.6135739040035862,0.6135739040035862
so,W10p0,1,4,-0.6120176083650878,0.6120176083650878
so,W60p0,1,8,0.611604613559399,0.611604613559399
so,W20p0,10,24,-0.6111361313489271,0.6111361313489271
thetao,W10p0,1,9,-0.6108635441171789,0.6108635441171789
thetao,W40p0,4,1,-0.6106298097383636,0.6106298097383636
thetao,W40p0,3,18,-0.6105198666531896,0.6105198666531896
thetao,W20p0,2,8,-0.6099051719037792,0.6099051719037792
thetao,W20p0,2,2,-0.6082327938170983,0.6082327938170983
so,W40p0,2,25,0.6052846876370334,0.6052846876370334
so,W10p0,1,20,-0.6032276026490165,0.6032276026490165
thetao,W40p0,3,0,-0.6028793156575557,0.6028793156575557
thetao,W10p0,6,22,-0.6024249126871589,0.6024249126871589
so,W10p0,1,7,-0.6020557131992006,0.6020557131992006
so,W30p0,2,8,-0.6020145671499373,0.6020145671499373
thetao,W10p0,2,10,-0.6019311969547029,0.6019311969547029
thetao,W10p0,2,13,-0.6014387630554298,0.6014387630554298
thetao,W30p0,10,24,-0.6008623827637016,0.6008623827637016
so,W10p0,1,5,-0.60042012371668,0.60042012371668
so,W60p0,1,10,0.5999446850558787,0.5999446850558787
so,W30p0,3,0,0.5987775012739989,0.5987775012739989
thetao,W20p0,4,10,0.5986092527800597,0.5986092527800597
thetao,W30p0,10,25,-0.5972739541530935,0.5972739541530935
so,W60p0,2,0,-0.5967483052034522,0.5967483052034522
so,W40p0,2,18,0.596706369558516,0.596706369558516
thetao,W10p0,2,5,-0.5960534093332566,0.5960534093332566
thetao,W10p0,2,11,-0.594881236936713,0.594881236936713
thetao,W20p0,5,16,0.5947142157588313,0.5947142157588313
thetao,W20p0,5,23,0.5945982340150751,0.5945982340150751
so,W10p0,2,25,0.5942285615826896,0.5942285615826896
thetao,W40p0,2,1,-0.5940510181035779,0.5940510181035779
thetao,W40p0,2,5,-0.5936647256567382,0.5936647256567382
so,W60p0,1,0,0.5934496104981587,0.5934496104981587
so,W60p0,1,9,0.5919085365776455,0.5919085365776455
so,W10p0,2,23,0.5917718999687577,0.5917718999687577
so,W10p0,1,21,-0.5907160908377633,0.5907160908377633
thetao,W10p0,2,23,-0.5905604891837435,0.5905604891837435
so,W20p0,1,18,0.5899220761168497,0.5899220761168497
so,W10p0,1,22,-0.5898883663329675,0.5898883663329675
thetao,W10p0,6,24,-0.5897143271368551,0.5897143271368551
so,W40p0,2,17,0.589709309926897,0.589709309926897
thetao,W10p0,3,22,0.588147467596704,0.588147467596704
thetao,W10p0,2,12,-0.5872603640793927,0.5872603640793927
so,W20p0,7,14,0.5858337018506822,0.5858337018506822
so,W40p0,3,1,-0.5855111921526429,0.5855111921526429
so,W30p0,1,18,0.585470322006017,0.585470322006017
thetao,W10p0,4,15,-0.5843818544725345,0.5843818544725345
so,W10p0,1,25,-0.5842751950201461,0.5842751950201461
thetao,W30p0,1,12,-0.5833925753741916,0.5833925753741916
so,W40p0,1,10,-0.5831900572141812,0.5831900572141812
so,W30p0,2,4,-0.5830677149612604,0.5830677149612604
thetao,W10p0,2,6,-0.582082497914598,0.582082497914598
so,W10p0,1,6,-0.5811723281448153,0.5811723281448153
thetao,W20p0,4,9,0.5803023750925007,0.5803023750925007
so,W10p0,2,24,0.5792979227164463,0.5792979227164463
thetao,W10p0,2,4,-0.5791160824633143,0.5791160824633143
so,W10p0,7,9,-0.5787007861354911,0.5787007861354911
so,W40p0,1,3,-0.5785946105712826,0.5785946105712826
so,W10p0,7,25,-0.5774757435826915,0.5774757435826915
so,W60p0,1,6,0.5764237305631039,0.5764237305631039
so,W20p0,4,2,0.5760583858018212,0.5760583858018212
so,W40p0,3,6,-0.5758076720632872,0.5758076720632872
thetao,W40p0,3,23,-0.5758025814628346,0.5758025814628346
thetao,W10p0,2,3,-0.5757744601683689,0.5757744601683689
thetao,W20p0,3,14,0.5756959718107538,0.5756959718107538
so,W20p0,6,1,0.5755316423804943,0.5755316423804943
thetao,W10p0,2,7,-0.575197877169409,0.575197877169409
thetao,W30p0,1,13,-0.5749790283839847,0.5749790283839847
thetao,W10p0,2,2,-0.5749298251902775,0.5749298251902775
thetao,W20p0,3,15,0.5748261986414956,0.5748261986414956
so,W20p0,7,15,0.5742217531639157,0.5742217531639157
so,W10p0,1,1,-0.5741296662457723,0.5741296662457723
thetao,W40p0,2,6,-0.5739098281455227,0.5739098281455227
thetao,W40p0,2,3,-0.573103622796504,0.573103622796504
so,W40p0,1,15,-0.5724085643868747,0.5724085643868747
thetao,W10p0,4,7,-0.5723419714407237,0.5723419714407237
thetao,W10p0,2,9,-0.5722853662945989,0.5722853662945989
thetao,W10p0,6,23,-0.5711389858821001,0.5711389858821001
thetao,W30p0,10,16,-0.5705916925437863,0.5705916925437863
so,W40p0,2,16,0.5705350640233418,0.5705350640233418
so,W30p0,1,17,0.5701430624719303,0.5701430624719303
thetao,W60p0,4,17,-0.56953296834308,0.56953296834308
thetao,W40p0,3,22,-0.5679599850944884,0.5679599850944884
so,W40p0,1,9,-0.5676943113563317,0.5676943113563317
thetao,W30p0,10,15,-0.5674646805873415,0.5674646805873415
thetao,W10p0,2,8,-0.5665176744734836,0.5665176744734836
thetao,W10p0,6,12,-0.5662938873922709,0.5662938873922709
thetao,W10p0,3,23,0.5659857558547469,0.5659857558547469
thetao,W30p0,1,6,-0.5658042129929401,0.5658042129929401
thetao,W20p0,5,20,0.5657724964107895,0.5657724964107895
thetao,W20p0,5,17,0.565615190886039,0.565615190886039
thetao,W20p0,5,15,0.5654097641614679,0.5654097641614679
thetao,W30p0,1,7,-0.5647775338393954,0.5647775338393954
thetao,W60p0,4,18,-0.5635774871094331,0.5635774871094331
so,W30p0,2,6,-0.5619783960215589,0.5619783960215589
so,W30p0,1,16,0.5616515295203405,0.5616515295203405
thetao,W10p0,2,25,-0.5612248896347215,0.5612248896347215
so,W60p0,1,1,0.5609833543436206,0.5609833543436206
thetao,W30p0,1,11,-0.5605784135800969,0.5605784135800969
thetao,W40p0,2,2,-0.5605415614281215,0.5605415614281215
thetao,W20p0,3,13,0.5603349521415352,0.5603349521415352
so,W20p0,4,1,0.559927584141043,0.559927584141043
thetao,W40p0,3,24,-0.55992194093893,0.55992194093893
thetao,W40p0,3,19,-0.5593461463731364,0.5593461463731364
so,W10p0,2,22,0.5586894134553537,0.5586894134553537
thetao,W40p0,3,21,-0.557616551350533,0.557616551350533
so,W20p0,1,17,0.5574525291797761,0.5574525291797761
thetao,W40p0,4,6,-0.5572899228446482,0.5572899228446482
thetao,W40p0,2,4,-0.5571038951074251,0.5571038951074251
thetao,W30p0,2,0,-0.5568395540374608,0.5568395540374608
thetao,W10p0,2,24,-0.5564449520669236,0.5564449520669236
thetao,W60p0,4,16,-0.5559887321757558,0.5559887321757558
thetao,W20p0,5,18,0.5556002785833836,0.5556002785833836
thetao,W20p0,5,14,0.5552982262008566,0.5552982262008566
so,W10p0,4,5,0.5541823379015601,0.5541823379015601
so,W40p0,1,8,-0.5540755298458537,0.5540755298458537
