N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,mean_n_features,mean_max_lag,n_folds_used,gap_used,trim_val_start_by,y_transform,pc_transform,score
40,0,0.1,-1.5325680565582223,1.0074229887846713,0.2264456221029579,1.2582161916138146,40.0,17.666666666666668,6,0,maxlag,detrend,detrend,0.0456942879732877
40,0,0.03,-1.65051885724513,0.899943697625443,0.20819155293632172,1.243406428720076,40.0,17.666666666666668,6,0,maxlag,detrend,detrend,0.037807052832268595
30,1,0.3,-1.4074690088184545,1.0219072132749565,0.25224635135992396,1.3075877927372075,44.666666666666664,18.0,6,0,maxlag,detrend,detrend,0.036934896443878734
30,0,1.0,-1.483183006249978,1.2269921383844389,0.2594801845181046,1.318639068672946,30.0,17.0,6,0,maxlag,detrend,detrend,0.03643283644704251
20,1,0.1,-1.3564007666599043,0.8511755093312771,0.3561754823317567,1.4573658110659455,31.666666666666668,17.333333333333332,6,0,maxlag,detrend,detrend,0.03601941458559488
40,1,0.03,-1.887913224694825,1.1433031093196937,0.23988542321023712,1.29126573180734,57.0,18.666666666666668,6,0,maxlag,detrend,detrend,0.035999410945099175
40,0,0.01,-1.701131955608827,0.8525254620979955,0.19956223830510703,1.238410580184899,40.0,17.666666666666668,6,0,maxlag,detrend,detrend,0.03267483217567771
40,0,0.003,-1.7216560868022472,0.8333944497155851,0.19594197075483297,1.2366108520777266,40.0,17.666666666666668,6,0,maxlag,detrend,detrend,0.030314374300424357
40,0,0.001,-1.7278345558459722,0.8276593472070183,0.19483928303461964,1.236094039034789,40.0,17.666666666666668,6,0,maxlag,detrend,detrend,0.02957345571026737
20,1,0.03,-1.376113561356292,0.8435749106258394,0.35529707248542425,1.4653728357382472,31.666666666666668,17.333333333333332,6,0,maxlag,detrend,detrend,0.029536087468651273
40,0,0.0003,-1.7300319723495825,0.8256228211481275,0.19444570467022884,1.2359129894095824,40.0,17.666666666666668,6,0,maxlag,detrend,detrend,0.029306612083521172
40,0,0.0001,-1.7306631928342755,0.825038144054168,0.19433251233754226,1.235861248653503,40.0,17.666666666666668,6,0,maxlag,detrend,detrend,0.029229638280090176
20,1,0.01,-1.3818296003931974,0.8415396389725149,0.3550031944737331,1.46762247767217,31.666666666666668,17.333333333333332,6,0,maxlag,detrend,detrend,0.02766746010321408
20,1,0.003,-1.3838299265918579,0.8408560645013122,0.35489445772686906,1.4683998950056802,31.666666666666668,17.333333333333332,6,0,maxlag,detrend,detrend,0.027014531222892935
20,1,0.001,-1.3844010244879552,0.8406641003362567,0.3548627758591411,1.4686208149146216,31.666666666666668,17.333333333333332,6,0,maxlag,detrend,detrend,0.026828205418906015
20,1,0.0003,-1.384600848224349,0.8405972879170309,0.35485162057845887,1.468698000899292,31.666666666666668,17.333333333333332,6,0,maxlag,detrend,detrend,0.02676301994895447
20,1,0.0001,-1.3846579344773164,0.8405782350876101,0.35484842694680957,1.4687200407873877,31.666666666666668,17.333333333333332,6,0,maxlag,detrend,detrend,0.02674439839563819
30,0,0.3,-1.605670251705707,1.2467752853179268,0.24472850937625878,1.3367704081567984,30.0,17.0,6,0,maxlag,detrend,detrend,0.00898922366649993
40,1,0.01,-2.0513075011389468,1.0610793441906716,0.2119334286368775,1.3034043118948972,57.0,18.666666666666668,6,0,maxlag,detrend,detrend,-0.0004495896895505558
30,0,0.1,-1.6678327334506975,1.2403799491322625,0.23614309514111143,1.3381102988880098,30.0,17.0,6,0,maxlag,detrend,detrend,-0.0005341140804954181
30,0,0.03,-1.6975160394393507,1.2328244928579277,0.23185802266697045,1.337755555222733,30.0,17.0,6,0,maxlag,detrend,detrend,-0.004570865988942574
30,0,0.01,-1.707185369091154,1.2297821970408431,0.23043996743645156,1.3375578634284162,30.0,17.0,6,0,maxlag,detrend,detrend,-0.005850536963439762
30,0,0.003,-1.7107190426356682,1.2286025273296817,0.22991909017604548,1.3374779037299163,30.0,17.0,6,0,maxlag,detrend,detrend,-0.0063154424348959015
30,0,0.001,-1.711743742484545,1.2282537673406233,0.22976778103810955,1.3374540141857494,30.0,17.0,6,0,maxlag,detrend,detrend,-0.006450028891915011
30,0,0.0003,-1.7121040024652838,1.2281304426509843,0.22971455611620195,1.3374455425890348,30.0,17.0,6,0,maxlag,detrend,detrend,-0.006497323696122409
30,0,0.0001,-1.712207088624785,1.2280950863053077,0.22969932343060243,1.337443111613889,30.0,17.0,6,0,maxlag,detrend,detrend,-0.006510854699119828
40,1,0.003,-2.125842672778815,1.0151896184723423,0.19913246640719914,1.3110755035884771,57.0,18.666666666666668,6,0,maxlag,detrend,detrend,-0.01862038610473485
40,1,0.001,-2.149479812627486,0.9996354811407657,0.1951214439653269,1.3137990307047218,57.0,18.666666666666668,6,0,maxlag,detrend,detrend,-0.02453787752797834
30,1,0.1,-1.554158081656914,0.9400548307016312,0.1906426334838216,1.3080481349001019,44.666666666666664,18.0,6,0,maxlag,detrend,detrend,-0.0249910609462497
40,1,0.0003,-2.1580343915196245,0.9938924362603153,0.19367837381463296,1.3148190504266024,57.0,18.666666666666668,6,0,maxlag,detrend,detrend,-0.0266949614839887
40,1,0.0001,-2.1605065546728976,0.9922216719622715,0.19326228250767108,1.3151172075851698,57.0,18.666666666666668,6,0,maxlag,detrend,detrend,-0.027319762801947783
30,2,0.1,-2.05091764010239,0.9277352980023525,0.17912379312588064,1.3362055649956819,57.666666666666664,19.0,6,0,maxlag,detrend,detrend,-0.05622010237109665
30,1,0.03,-1.649549849592402,0.8702800186341159,0.18125558750877932,1.343428402524012,44.666666666666664,18.0,6,0,maxlag,detrend,detrend,-0.05914429425802903
30,1,0.01,-2.0356951638035565,0.4399914770130217,0.241147170631515,1.449725030896186,44.666666666666664,18.0,6,0,maxlag,detrend,detrend,-0.07366035099581517
40,2,0.1,-2.2190945030503717,1.8341886174303617,0.28285473100556874,1.5459935828890465,72.66666666666667,19.666666666666668,6,0,maxlag,detrend,detrend,-0.0993407770167638
30,2,0.03,-2.53218659574922,0.5768475863503617,0.1111174285973912,1.3918752766233018,57.666666666666664,19.0,6,0,maxlag,detrend,detrend,-0.16319526503892
30,1,0.003,-3.431105223757259,1.7282271998466054,0.28250650710803626,1.6486650093656257,44.666666666666664,18.0,6,0,maxlag,detrend,detrend,-0.17155899944790165
30,2,0.01,-2.845524375243311,0.2940766159587781,0.07269635541028956,1.4244026313468456,57.666666666666664,19.0,6,0,maxlag,detrend,detrend,-0.22438548653250234
30,2,0.003,-3.0078826837133916,0.18741317622579437,0.05538425679774881,1.4409584559944195,57.666666666666664,19.0,6,0,maxlag,detrend,detrend,-0.2532866623983448
30,1,0.001,-4.797715257133083,3.640293531950146,0.29420285011965824,1.7854870730593053,44.666666666666664,18.0,6,0,maxlag,detrend,detrend,-0.2556381010218554
30,2,0.001,-3.0621735513065005,0.17964298474231993,0.04999641118831871,1.446468538149773,57.666666666666664,19.0,6,0,maxlag,detrend,detrend,-0.2625315655165224
30,2,0.0003,-3.082165588795412,0.18207223219494123,0.048062051771492705,1.4484945735013148,57.666666666666664,19.0,6,0,maxlag,detrend,detrend,-0.26588414967942764
30,2,0.0001,-3.0879773581845575,0.1833146175035771,0.04750469243426123,1.4490832508361322,57.666666666666664,19.0,6,0,maxlag,detrend,detrend,-0.26685358315103125
40,2,0.03,-3.460303173602751,3.180117225558919,0.2812456823573016,1.8153896842315624,72.66666666666667,19.666666666666668,6,0,maxlag,detrend,detrend,-0.2895270966047921
30,1,0.0003,-5.591735637164704,4.758571008313365,0.2980214111987982,1.853301707637366,44.666666666666664,18.0,6,0,maxlag,detrend,detrend,-0.29928978414735785
30,1,0.0001,-5.866396844456951,5.1458343776267155,0.2990772321437636,1.8753536193490874,44.666666666666664,18.0,6,0,maxlag,detrend,detrend,-0.3136703014005976
40,2,0.01,-4.71726241873013,4.7762934618344195,0.27979790499725926,2.0192772821366733,72.66666666666667,19.666666666666668,6,0,maxlag,detrend,detrend,-0.433696192498412
40,2,0.003,-5.575496798120365,5.91824967385199,0.2781744485176352,2.13565641985663,72.66666666666667,19.666666666666668,6,0,maxlag,detrend,detrend,-0.5167850453820058
40,2,0.001,-5.90311177119376,6.360306980319876,0.2773725520090821,2.176385377887248,72.66666666666667,19.666666666666668,6,0,maxlag,detrend,detrend,-0.5460972125119914
40,2,0.0003,-6.029676079362056,6.531775043847827,0.2770305817828576,2.191628617615375,72.66666666666667,19.666666666666668,6,0,maxlag,detrend,detrend,-0.5571094505479048
40,2,0.0001,-6.0671031667938315,6.582548346017745,0.27692576502106336,2.1960855282178877,72.66666666666667,19.666666666666668,6,0,maxlag,detrend,detrend,-0.560334104731458
