N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,mean_n_features,mean_max_lag,n_folds_used,gap_used,trim_val_start_by,y_transform,pc_transform
10,0,0.001,-0.4105925556429019,0.6583133925509104,0.08564844635171448,0.6374788040489228,10.0,14.0,2,15,maxlag,detrend,detrend
10,0,0.01,-0.4108609206566839,0.6580002453913923,0.08561650536562931,0.6370561038333218,10.0,14.0,2,15,maxlag,detrend,detrend
10,0,0.1,-0.4136837925980035,0.6547335301681154,0.0852498171727318,0.6332594236597415,10.0,14.0,2,15,maxlag,detrend,detrend
10,0,1.0,-0.43664474678012455,0.6277033112472595,0.08220616193074595,0.6157034904845222,10.0,14.0,2,15,maxlag,detrend,detrend
10,0,30.0,-0.4380399898046409,0.6033397850455046,0.1089122381229003,0.6139600890072983,10.0,14.0,2,15,maxlag,detrend,detrend
10,0,20.0,-0.43925849112081666,0.6009678887198935,0.10597116069853196,0.6086942734937271,10.0,14.0,2,15,maxlag,detrend,detrend
10,0,50.0,-0.4402613643621546,0.6077018172668877,0.11036951023885933,0.6219194433282993,10.0,14.0,2,15,maxlag,detrend,detrend
10,0,10.0,-0.44550639633999617,0.5990698026334298,0.09775401950693652,0.6035998783389164,10.0,14.0,2,15,maxlag,detrend,detrend
10,0,100.0,-0.44862262117070417,0.615854505558555,0.1095389559399284,0.6327275877867412,10.0,14.0,2,15,maxlag,detrend,detrend
20,0,30.0,-0.44983579601866913,0.8391060139442927,0.16124674592589672,0.6650382503577921,20.0,14.0,2,15,maxlag,detrend,detrend
30,0,50.0,-0.45164424232062955,0.9128019272190626,0.14080301599376724,0.7317816989233157,30.0,14.5,2,15,maxlag,detrend,detrend
30,1,100.0,-0.46607834262115233,0.9405568164121232,0.12571475547932257,0.7179194787555727,60.0,15.0,2,15,maxlag,detrend,detrend
5,1,100.0,-0.46836296463797844,0.4281946799431967,0.14974368657703274,0.6248129041132732,11.5,14.5,2,15,maxlag,detrend,detrend
20,1,100.0,-0.4688982450425308,0.909559353145702,0.12940318845450757,0.6605550067748391,41.0,14.5,2,15,maxlag,detrend,detrend
15,0,30.0,-0.4822458770164295,0.8690308216732401,0.14205525601953456,0.6829881375042579,15.0,14.0,2,15,maxlag,detrend,detrend
15,0,20.0,-0.48244541615508946,0.8798192011463273,0.14619138371529142,0.6909536573212425,15.0,14.0,2,15,maxlag,detrend,detrend
15,0,50.0,-0.4852264966478803,0.8548664969186637,0.1358175453062839,0.675904893513943,15.0,14.0,2,15,maxlag,detrend,detrend
10,1,20.0,-0.4856084843011878,0.7374403227549229,0.055810846166543415,0.6167337530287851,21.0,14.5,2,15,maxlag,detrend,detrend
15,0,10.0,-0.48719597947687776,0.8917131680852503,0.1507282360313485,0.7087428232543107,15.0,14.0,2,15,maxlag,detrend,detrend
