var,lon,mode0,mode,lag,corr,abs_corr
so,W30p0,7,8,22,0.38773982859082917,0.38773982859082917
thetao,W60p0,0,1,5,-0.3873920521276908,0.3873920521276908
so,W10p0,9,10,23,-0.3866540197173804,0.3866540197173804
thetao,W30p0,9,10,25,-0.3863645915930996,0.3863645915930996
thetao,W60p0,5,6,22,-0.38625017217142954,0.38625017217142954
thetao,W60p0,8,9,1,-0.38484931696189184,0.38484931696189184
thetao,W40p0,4,5,8,0.38472602081920587,0.38472602081920587
thetao,W60p0,4,5,7,-0.38414790995180853,0.38414790995180853
so,W40p0,7,8,3,-0.3840944713048487,0.3840944713048487
thetao,W10p0,3,4,9,0.3835753506779269,0.3835753506779269
thetao,W40p0,3,4,9,0.38334704571004374,0.38334704571004374
so,W20p0,6,7,25,0.38312263126152685,0.38312263126152685
so,W40p0,7,8,15,-0.38297017921041804,0.38297017921041804
thetao,W10p0,1,2,4,-0.38287088787577545,0.38287088787577545
thetao,W60p0,0,1,1,-0.3828376417289884,0.3828376417289884
thetao,W60p0,5,6,18,-0.38250301735747877,0.38250301735747877
thetao,W60p0,5,6,14,-0.38243903733856177,0.38243903733856177
thetao,W10p0,3,4,10,0.3823795142119917,0.3823795142119917
thetao,W20p0,4,5,0,0.3817805301383287,0.3817805301383287
so,W60p0,3,4,11,-0.38123609715865014,0.38123609715865014
thetao,W40p0,3,4,7,0.3808440642747171,0.3808440642747171
thetao,W60p0,5,6,10,-0.38079359311982175,0.38079359311982175
so,W40p0,4,5,19,-0.38065490318677225,0.38065490318677225
so,W10p0,1,2,10,-0.3804761189472442,0.3804761189472442
so,W30p0,0,1,25,-0.38032843793914045,0.38032843793914045
so,W20p0,4,5,1,0.37971297835243145,0.37971297835243145
so,W40p0,7,8,20,-0.3796256765826886,0.3796256765826886
thetao,W60p0,0,1,2,-0.3796140425715539,0.3796140425715539
so,W40p0,0,1,11,-0.3795637373658408,0.3795637373658408
so,W40p0,7,8,4,-0.3794437308014644,0.3794437308014644
so,W10p0,1,2,1,-0.37933433930922644,0.37933433930922644
thetao,W30p0,9,10,24,-0.3792998076112095,0.3792998076112095
thetao,W60p0,0,1,7,-0.37926201929332415,0.37926201929332415
so,W60p0,8,9,6,0.3789755317659491,0.3789755317659491
so,W20p0,3,4,18,0.37885724480672345,0.37885724480672345
thetao,W20p0,0,1,2,0.37877004653377666,0.37877004653377666
thetao,W40p0,6,7,6,0.37847970434351136,0.37847970434351136
thetao,W60p0,4,5,6,-0.37843718347009403,0.37843718347009403
thetao,W60p0,0,1,6,-0.37837914534991074,0.37837914534991074
thetao,W60p0,0,1,8,-0.37580574587694937,0.37580574587694937
so,W30p0,6,7,8,-0.3757143098483218,0.3757143098483218
so,W40p0,7,8,19,-0.37439687107185293,0.37439687107185293
thetao,W30p0,9,10,23,-0.37421206525841344,0.37421206525841344
thetao,W40p0,4,5,9,0.37409516426818973,0.37409516426818973
thetao,W40p0,9,10,7,-0.3736971152446152,0.3736971152446152
so,W40p0,0,1,19,-0.373623861050775,0.373623861050775
so,W60p0,7,8,20,-0.37350756296896787,0.37350756296896787
so,W20p0,4,5,3,0.37332229990450777,0.37332229990450777
thetao,W10p0,7,8,24,0.37326721097139426,0.37326721097139426
so,W10p0,1,2,16,-0.3732035980691629,0.3732035980691629
so,W60p0,7,8,23,-0.3726048451582271,0.3726048451582271
so,W30p0,7,8,23,0.37230299456750476,0.37230299456750476
so,W10p0,9,10,21,-0.37228475241168796,0.37228475241168796
thetao,W60p0,8,9,11,-0.3722085895146035,0.3722085895146035
thetao,W10p0,3,4,8,0.3720035697542582,0.3720035697542582
so,W30p0,6,7,15,-0.37200236314901014,0.37200236314901014
so,W20p0,3,4,23,0.3719535100495871,0.3719535100495871
so,W60p0,7,8,18,-0.37169229717355706,0.37169229717355706
so,W20p0,4,5,23,0.3715547799770635,0.3715547799770635
so,W60p0,7,8,8,-0.37150430256112066,0.37150430256112066
thetao,W60p0,5,6,9,-0.3714600078893641,0.3714600078893641
so,W20p0,6,7,2,0.3712722345445933,0.3712722345445933
thetao,W30p0,0,1,1,-0.37114832845155693,0.37114832845155693
so,W20p0,6,7,6,0.3708284333443555,0.3708284333443555
so,W20p0,3,4,25,0.37066032621704,0.37066032621704
thetao,W10p0,3,4,7,0.3706141593345365,0.3706141593345365
so,W60p0,2,3,20,-0.3703353564346799,0.3703353564346799
so,W30p0,2,3,5,0.37010700602636065,0.37010700602636065
so,W20p0,4,5,6,0.37001012126905913,0.37001012126905913
so,W60p0,7,8,21,-0.3700046779073865,0.3700046779073865
so,W10p0,1,2,17,-0.36981415833965964,0.36981415833965964
thetao,W30p0,7,8,9,-0.3697651206061638,0.3697651206061638
thetao,W10p0,7,8,23,0.36915739690709803,0.36915739690709803
thetao,W40p0,3,4,2,0.3688964977757559,0.3688964977757559
so,W40p0,0,1,21,-0.36842559524673846,0.36842559524673846
so,W60p0,2,3,15,-0.3682540453245362,0.3682540453245362
so,W40p0,5,6,6,-0.36804021943546517,0.36804021943546517
so,W30p0,6,7,19,-0.36765187471713817,0.36765187471713817
thetao,W40p0,8,9,23,0.3671203289133563,0.3671203289133563
so,W40p0,0,1,12,-0.36707639167390277,0.36707639167390277
so,W60p0,5,6,11,0.36563150786960613,0.36563150786960613
thetao,W30p0,6,7,13,-0.36549834430807965,0.36549834430807965
so,W40p0,5,6,5,-0.36546793100542074,0.36546793100542074
so,W30p0,6,7,0,-0.36546534121276286,0.36546534121276286
so,W10p0,1,2,9,-0.36535472553151555,0.36535472553151555
so,W30p0,6,7,4,-0.3641917476418558,0.3641917476418558
so,W30p0,9,10,22,-0.3638018232919491,0.3638018232919491
thetao,W60p0,5,6,13,-0.3634074835167433,0.3634074835167433
thetao,W20p0,7,8,4,0.363043326962507,0.363043326962507
thetao,W60p0,4,5,8,-0.36284787341396163,0.36284787341396163
thetao,W20p0,0,1,5,0.36269859571684154,0.36269859571684154
so,W60p0,7,8,15,-0.36264686111079597,0.36264686111079597
thetao,W40p0,6,7,5,0.3625837375182699,0.3625837375182699
thetao,W10p0,7,8,22,0.3625118964264913,0.3625118964264913
thetao,W30p0,0,1,2,-0.362349494761566,0.362349494761566
thetao,W30p0,5,6,7,-0.36223661373018945,0.36223661373018945
so,W60p0,7,8,17,-0.36202961778040044,0.36202961778040044
so,W30p0,6,7,23,-0.3616335585583292,0.3616335585583292
thetao,W20p0,0,1,12,0.36088632463036746,0.36088632463036746
so,W30p0,5,6,5,0.3607680978161181,0.3607680978161181
so,W60p0,8,9,9,0.3606645099636549,0.3606645099636549
so,W10p0,0,1,6,-0.3605940545335162,0.3605940545335162
so,W40p0,0,1,7,-0.3604708339288849,0.3604708339288849
thetao,W10p0,5,6,3,-0.3602883320809722,0.3602883320809722
so,W10p0,1,2,2,-0.36028200173878117,0.36028200173878117
so,W10p0,8,9,2,0.35985868976525953,0.35985868976525953
so,W20p0,0,1,23,-0.35974691981989176,0.35974691981989176
so,W60p0,7,8,7,-0.3596826711647207,0.3596826711647207
thetao,W30p0,0,1,5,-0.35957653945580637,0.35957653945580637
so,W40p0,7,8,18,-0.3594991531684361,0.3594991531684361
so,W30p0,3,4,10,-0.3594568719005939,0.3594568719005939
so,W40p0,6,7,2,-0.35926922678966294,0.35926922678966294
thetao,W40p0,9,10,11,-0.3590814055551483,0.3590814055551483
thetao,W40p0,8,9,18,0.35895384824392484,0.35895384824392484
thetao,W60p0,9,10,25,-0.35884425548018734,0.35884425548018734
thetao,W30p0,7,8,15,-0.3586913381994823,0.3586913381994823
so,W60p0,5,6,10,0.358553799866878,0.358553799866878
thetao,W40p0,4,5,5,0.3585048698431186,0.3585048698431186
thetao,W40p0,7,8,0,-0.35841855797465266,0.35841855797465266
so,W60p0,5,6,8,0.3581468390761496,0.3581468390761496
so,W30p0,6,7,11,-0.3581176134853601,0.3581176134853601
so,W20p0,0,1,21,-0.35799052585166863,0.35799052585166863
so,W40p0,0,1,10,-0.35787931720712707,0.35787931720712707
thetao,W60p0,8,9,6,-0.35773621372535097,0.35773621372535097
so,W10p0,0,1,7,-0.3571113732227727,0.3571113732227727
so,W40p0,0,1,9,-0.3568958254604796,0.3568958254604796
thetao,W10p0,3,4,6,0.35686495188613804,0.35686495188613804
so,W30p0,5,6,0,0.3568544889750242,0.3568544889750242
so,W10p0,9,10,18,-0.3564183504031912,0.3564183504031912
thetao,W40p0,9,10,6,-0.35625043346758656,0.35625043346758656
so,W60p0,0,1,14,0.3562084618363845,0.3562084618363845
thetao,W20p0,0,1,8,0.3560484149192167,0.3560484149192167
so,W10p0,1,2,15,-0.355901428419341,0.355901428419341
thetao,W30p0,0,1,0,-0.3558458153992907,0.3558458153992907
so,W60p0,6,7,19,-0.35557191494376295,0.35557191494376295
so,W20p0,3,4,22,0.355181624376547,0.355181624376547
so,W20p0,6,7,3,0.35503349763390696,0.35503349763390696
thetao,W20p0,3,4,17,0.35463867738740174,0.35463867738740174
so,W60p0,3,4,15,-0.35458674415117025,0.35458674415117025
thetao,W60p0,5,6,16,-0.3542969416059962,0.3542969416059962
so,W60p0,7,8,24,-0.3538104937568277,0.3538104937568277
so,W20p0,8,9,3,0.35334978682692925,0.35334978682692925
so,W40p0,7,8,0,-0.3529435326402837,0.3529435326402837
so,W30p0,3,4,8,-0.3528331219312718,0.3528331219312718
so,W10p0,1,2,12,-0.3522824035584886,0.3522824035584886
thetao,W20p0,9,10,18,0.351697539154274,0.351697539154274
so,W60p0,7,8,19,-0.3512761777845826,0.3512761777845826
so,W60p0,3,4,12,-0.35121758629469524,0.35121758629469524
so,W40p0,8,9,18,0.3511307760793437,0.3511307760793437
so,W10p0,9,10,20,-0.3506133076300742,0.3506133076300742
so,W10p0,0,1,8,-0.3502140758385615,0.3502140758385615
so,W30p0,6,7,22,-0.3501856500076188,0.3501856500076188
so,W60p0,5,6,9,0.35015537803934066,0.35015537803934066
so,W60p0,5,6,7,0.34981873014427173,0.34981873014427173
thetao,W40p0,8,9,17,0.34978193852371053,0.34978193852371053
so,W20p0,4,5,2,0.3496236741817583,0.3496236741817583
so,W40p0,5,6,4,-0.349397936368681,0.349397936368681
thetao,W40p0,4,5,7,0.34918595811045094,0.34918595811045094
so,W20p0,0,1,20,-0.3488718907575047,0.3488718907575047
so,W40p0,5,6,0,-0.34790244077215493,0.34790244077215493
thetao,W60p0,3,4,1,-0.34744457722538835,0.34744457722538835
thetao,W60p0,8,9,0,-0.34738249864310883,0.34738249864310883
so,W20p0,0,1,22,-0.34728430649827297,0.34728430649827297
so,W40p0,0,1,20,-0.3468486828002836,0.3468486828002836
so,W30p0,6,7,3,-0.34675105868005524,0.34675105868005524
thetao,W20p0,0,1,13,0.346474872436984,0.346474872436984
thetao,W40p0,9,10,10,-0.3464444076634885,0.3464444076634885
thetao,W60p0,5,6,25,-0.34625547555028713,0.34625547555028713
thetao,W20p0,0,1,7,0.3462415435375404,0.3462415435375404
so,W40p0,4,5,17,-0.3461365625150439,0.3461365625150439
thetao,W60p0,8,9,5,-0.34598787404016795,0.34598787404016795
thetao,W60p0,9,10,24,-0.3456776201806804,0.3456776201806804
thetao,W40p0,8,9,20,0.34519000806268874,0.34519000806268874
so,W60p0,7,8,9,-0.34487708668717065,0.34487708668717065
so,W40p0,0,1,23,-0.34477586029169005,0.34477586029169005
so,W60p0,2,3,7,-0.3446443123743381,0.3446443123743381
so,W10p0,9,10,24,-0.3446261797774363,0.3446261797774363
thetao,W20p0,0,1,6,0.34367402052225277,0.34367402052225277
so,W40p0,7,8,21,-0.34356035692649384,0.34356035692649384
so,W40p0,4,5,4,-0.34339341371369436,0.34339341371369436
thetao,W20p0,3,4,16,0.3433257145009028,0.3433257145009028
thetao,W20p0,0,1,11,0.3432397694691061,0.3432397694691061
so,W40p0,4,5,3,-0.3424103113303366,0.3424103113303366
thetao,W60p0,8,9,8,-0.3422827323742185,0.3422827323742185
so,W30p0,6,7,21,-0.34198374524103947,0.34198374524103947
so,W10p0,1,2,14,-0.34192216386124347,0.34192216386124347
thetao,W10p0,1,2,3,-0.34181246409557625,0.34181246409557625
thetao,W60p0,8,9,10,-0.341775538445433,0.341775538445433
thetao,W10p0,8,9,14,-0.34057441476520267,0.34057441476520267
so,W10p0,1,2,6,-0.3404161510936916,0.3404161510936916
so,W40p0,1,2,25,-0.34005104203893155,0.34005104203893155
so,W60p0,7,8,22,-0.3398968708686537,0.3398968708686537
so,W40p0,6,7,1,-0.3398803624461823,0.3398803624461823
so,W60p0,8,9,7,0.3397877254102286,0.3397877254102286
so,W40p0,4,5,18,-0.3396292456749863,0.3396292456749863
so,W60p0,2,3,19,-0.33960350121819777,0.33960350121819777
so,W10p0,1,2,4,-0.3393406827976657,0.3393406827976657
thetao,W60p0,3,4,0,-0.3392324027192259,0.3392324027192259
thetao,W30p0,0,1,6,-0.33905303313327906,0.33905303313327906
thetao,W40p0,8,9,21,0.3389941575259446,0.3389941575259446
so,W60p0,2,3,16,-0.338879060109933,0.338879060109933
thetao,W60p0,3,4,2,-0.3388354391957905,0.3388354391957905
so,W10p0,1,2,7,-0.33879469406346246,0.33879469406346246
so,W40p0,7,8,11,-0.3385601885087061,0.3385601885087061
so,W40p0,8,9,20,0.3385503452632546,0.3385503452632546
so,W60p0,8,9,3,0.33850968775645646,0.33850968775645646
so,W30p0,6,7,6,-0.3384819581469625,0.3384819581469625
so,W10p0,1,2,3,-0.33835247496791043,0.33835247496791043
thetao,W40p0,6,7,4,0.3379545991816401,0.3379545991816401
thetao,W30p0,0,1,4,-0.3371842354472082,0.3371842354472082
so,W40p0,7,8,5,-0.3369898916042792,0.3369898916042792
so,W10p0,1,2,8,-0.3369112408026432,0.3369112408026432
thetao,W20p0,8,9,17,-0.33656707584593737,0.33656707584593737
so,W40p0,7,8,7,-0.33653741456696246,0.33653741456696246
thetao,W60p0,8,9,7,-0.33644920954610935,0.33644920954610935
thetao,W60p0,8,9,3,-0.3364387121951184,0.3364387121951184
so,W40p0,5,6,3,-0.3358397582961383,0.3358397582961383
so,W10p0,0,1,12,-0.3357253886431725,0.3357253886431725
so,W10p0,5,6,21,-0.3356716153706614,0.3356716153706614
thetao,W20p0,3,4,3,0.33561355602635173,0.33561355602635173
thetao,W60p0,5,6,24,-0.3355439217495442,0.3355439217495442
so,W10p0,1,2,5,-0.3351972260270598,0.3351972260270598
so,W60p0,8,9,4,0.33513587184159827,0.33513587184159827
so,W20p0,8,9,2,0.33467687090345477,0.33467687090345477
so,W40p0,7,8,6,-0.3346319975089664,0.3346319975089664
so,W40p0,0,1,22,-0.3345257398547354,0.3345257398547354
so,W60p0,3,4,19,-0.334498059917249,0.334498059917249
thetao,W40p0,8,9,24,0.33422840177970187,0.33422840177970187
thetao,W20p0,3,4,18,0.3342006065922877,0.3342006065922877
so,W60p0,5,6,12,0.33378589010123844,0.33378589010123844
thetao,W10p0,5,6,4,-0.3331998543271803,0.3331998543271803
so,W40p0,8,9,17,0.33296515631675144,0.33296515631675144
so,W30p0,5,6,1,0.3328456025761826,0.3328456025761826
so,W60p0,8,9,10,0.3325021554891629,0.3325021554891629
so,W60p0,3,4,18,-0.3324424922684241,0.3324424922684241
so,W60p0,8,9,5,0.33233506434683546,0.33233506434683546
so,W20p0,1,2,1,-0.3323157651501294,0.3323157651501294
thetao,W10p0,5,6,6,-0.33226444799033933,0.33226444799033933
so,W60p0,3,4,10,-0.33219956660601047,0.33219956660601047
thetao,W60p0,8,9,9,-0.3321712368550619,0.3321712368550619
thetao,W20p0,3,4,15,0.3319822862831406,0.3319822862831406
so,W30p0,6,7,9,-0.3319485032663669,0.3319485032663669
thetao,W40p0,9,10,12,-0.3309973573964598,0.3309973573964598
so,W30p0,6,7,18,-0.3309963067288658,0.3309963067288658
so,W40p0,8,9,15,0.33094263942877056,0.33094263942877056
thetao,W40p0,9,10,8,-0.3306396237946805,0.3306396237946805
so,W30p0,0,1,24,-0.33048598392978584,0.33048598392978584
thetao,W60p0,3,4,4,-0.33024021800772113,0.33024021800772113
so,W60p0,7,8,6,-0.3300517971951671,0.3300517971951671
so,W10p0,9,10,19,-0.3299211907015987,0.3299211907015987
thetao,W30p0,2,3,0,0.32990782863326906,0.32990782863326906
so,W10p0,1,2,13,-0.3298545262232643,0.3298545262232643
so,W20p0,6,7,24,0.32961572490357427,0.32961572490357427
so,W10p0,5,6,25,-0.3293697663850464,0.3293697663850464
thetao,W40p0,9,10,13,-0.3291577354093438,0.3291577354093438
so,W60p0,6,7,14,-0.3291055921912767,0.3291055921912767
so,W30p0,9,10,21,-0.32888078613423005,0.32888078613423005
thetao,W20p0,0,1,10,0.3288164142242705,0.3288164142242705
so,W60p0,7,8,16,-0.3287682143199207,0.3287682143199207
so,W60p0,2,3,10,-0.32818359998353164,0.32818359998353164
thetao,W30p0,0,1,3,-0.3280820900031744,0.3280820900031744
thetao,W20p0,3,4,13,0.3280797231677117,0.3280797231677117
thetao,W30p0,7,8,11,-0.3276993243535196,0.3276993243535196
thetao,W40p0,9,10,9,-0.3276478701842,0.3276478701842
thetao,W40p0,9,10,20,-0.3273932493146191,0.3273932493146191
so,W30p0,5,6,4,0.3273821445680017,0.3273821445680017
thetao,W20p0,0,1,20,0.32724574159394915,0.32724574159394915
so,W30p0,5,6,7,0.3267430351156802,0.3267430351156802
so,W60p0,8,9,2,0.32671804903152557,0.32671804903152557
so,W40p0,8,9,16,0.3264481796466331,0.3264481796466331
so,W40p0,7,8,25,-0.3264444553279745,0.3264444553279745
so,W10p0,0,1,9,-0.32627429889120535,0.32627429889120535
so,W10p0,0,1,11,-0.32602128573279204,0.32602128573279204
so,W40p0,0,1,24,-0.32597637710083976,0.32597637710083976
thetao,W10p0,1,2,2,-0.3259347441335278,0.3259347441335278
so,W30p0,2,3,8,0.3258513411461494,0.3258513411461494
thetao,W60p0,5,6,20,-0.32544655798074956,0.32544655798074956
thetao,W10p0,5,6,8,-0.32544025307161534,0.32544025307161534
so,W60p0,7,8,25,-0.3254148220109005,0.3254148220109005
so,W20p0,4,5,0,0.3253166454990199,0.3253166454990199
thetao,W30p0,0,1,11,-0.32492037972612686,0.32492037972612686
so,W40p0,3,4,0,-0.32467232203658675,0.32467232203658675
thetao,W30p0,0,1,12,-0.32451128566041904,0.32451128566041904
thetao,W10p0,4,5,0,0.3241197617771897,0.3241197617771897
so,W10p0,0,1,10,-0.3237200021942067,0.3237200021942067
thetao,W30p0,6,7,12,-0.32355193678456146,0.32355193678456146
thetao,W60p0,5,6,21,-0.3235471769153193,0.3235471769153193
thetao,W40p0,8,9,16,0.3235457140955215,0.3235457140955215
thetao,W40p0,3,4,0,0.32345313442373375,0.32345313442373375
so,W20p0,6,7,23,0.3230951830634205,0.3230951830634205
thetao,W40p0,5,6,13,0.32295805133633637,0.32295805133633637
thetao,W20p0,0,1,21,0.3225515795273941,0.3225515795273941
thetao,W30p0,7,8,14,-0.3225480696666623,0.3225480696666623
thetao,W30p0,7,8,12,-0.3224179359766313,0.3224179359766313
thetao,W40p0,4,5,6,0.32235420939703774,0.32235420939703774
so,W20p0,0,1,19,-0.3223128588045781,0.3223128588045781
thetao,W20p0,3,4,14,0.3219069164729961,0.3219069164729961
so,W30p0,6,7,5,-0.3218241853130396,0.3218241853130396
thetao,W20p0,7,8,5,0.32172617468430365,0.32172617468430365
so,W40p0,7,8,10,-0.32172511329140624,0.32172511329140624
thetao,W20p0,0,1,1,0.32088111901681216,0.32088111901681216
thetao,W60p0,5,6,19,-0.3206250321935555,0.3206250321935555
thetao,W30p0,6,7,6,-0.3204773801968211,0.3204773801968211
thetao,W10p0,5,6,9,-0.3197375153346238,0.3197375153346238
so,W40p0,7,8,8,-0.31938787640301747,0.31938787640301747
so,W10p0,5,6,23,-0.319266708484445,0.319266708484445
so,W60p0,2,3,18,-0.3186568594636058,0.3186568594636058
thetao,W40p0,8,9,22,0.31817594412545613,0.31817594412545613
thetao,W30p0,5,6,15,-0.31808881051668925,0.31808881051668925
so,W60p0,0,1,15,0.31789804433943986,0.31789804433943986
thetao,W40p0,9,10,5,-0.31784317289185793,0.31784317289185793
so,W30p0,7,8,2,0.31761046236174,0.31761046236174
thetao,W20p0,0,1,9,0.31636920582207895,0.31636920582207895
so,W20p0,5,6,9,0.31611535148499864,0.31611535148499864
thetao,W10p0,1,2,1,-0.31606394271409444,0.31606394271409444
thetao,W30p0,6,7,11,-0.3157424170133575,0.3157424170133575
so,W60p0,5,6,0,0.31547346187265,0.31547346187265
thetao,W20p0,3,4,2,0.3152639955227185,0.3152639955227185
thetao,W20p0,0,1,14,0.314954770828169,0.314954770828169
so,W30p0,5,6,8,0.3147355442130204,0.3147355442130204
thetao,W60p0,9,10,23,-0.31464218097497476,0.31464218097497476
so,W10p0,5,6,22,-0.3145522823056608,0.3145522823056608
so,W40p0,0,1,25,-0.3143385125156387,0.3143385125156387
so,W30p0,7,8,18,0.31397680261454186,0.31397680261454186
thetao,W60p0,8,9,4,-0.3139590324942257,0.3139590324942257
thetao,W40p0,9,10,25,-0.3138578853611145,0.3138578853611145
thetao,W10p0,5,6,7,-0.31352853506357375,0.31352853506357375
thetao,W40p0,9,10,23,-0.313453442552976,0.313453442552976
thetao,W40p0,5,6,14,0.31339965349536497,0.31339965349536497
thetao,W30p0,5,6,24,-0.3132061343783432,0.3132061343783432
so,W60p0,3,4,13,-0.3130580247947029,0.3130580247947029
so,W20p0,5,6,11,0.31281254006967124,0.31281254006967124
so,W40p0,7,8,23,-0.31267796176999857,0.31267796176999857
so,W10p0,9,10,17,-0.3122046490790756,0.3122046490790756
so,W30p0,3,4,11,-0.3121016516712819,0.3121016516712819
thetao,W20p0,0,1,23,0.31133908826086454,0.31133908826086454
so,W60p0,6,7,13,-0.3112419821109543,0.3112419821109543
so,W20p0,8,9,1,0.3111792132428889,0.3111792132428889
so,W40p0,7,8,24,-0.31109144353870233,0.31109144353870233
thetao,W40p0,4,5,1,0.3110005280800524,0.3110005280800524
thetao,W30p0,0,1,13,-0.3107736821493469,0.3107736821493469
thetao,W40p0,9,10,0,-0.31054272670037164,0.31054272670037164
thetao,W30p0,0,1,14,-0.3095104749319654,0.3095104749319654
so,W20p0,5,6,2,0.30901970411653273,0.30901970411653273
so,W60p0,2,3,6,-0.3085656187281733,0.3085656187281733
so,W60p0,4,5,1,-0.30842475246803835,0.30842475246803835
thetao,W40p0,4,5,2,0.3077806068788912,0.3077806068788912
thetao,W10p0,3,4,5,0.30721108233670835,0.30721108233670835
thetao,W30p0,6,7,8,-0.30694177798542005,0.30694177798542005
thetao,W60p0,3,4,3,-0.30635399434859456,0.30635399434859456
so,W60p0,3,4,22,-0.3050845111238431,0.3050845111238431
so,W60p0,5,6,6,0.3049709336417363,0.3049709336417363
so,W60p0,3,4,7,-0.30492756147322647,0.30492756147322647
thetao,W20p0,0,1,24,0.30453610931046504,0.30453610931046504
thetao,W30p0,6,7,7,-0.30368471723473317,0.30368471723473317
thetao,W10p0,5,6,5,-0.3028373402416223,0.3028373402416223
so,W10p0,0,1,13,-0.30250352009401676,0.30250352009401676
thetao,W10p0,5,6,10,-0.3024610368479869,0.3024610368479869
thetao,W10p0,1,2,0,-0.30233730773066747,0.30233730773066747
thetao,W20p0,7,8,6,0.30188950801962916,0.30188950801962916
thetao,W20p0,0,1,19,0.3014235955655625,0.3014235955655625
thetao,W20p0,7,8,0,0.3008102134965691,0.3008102134965691
so,W10p0,0,1,14,-0.3005496633763616,0.3005496633763616
thetao,W30p0,5,6,20,-0.3003089867504176,0.3003089867504176
thetao,W30p0,7,8,7,-0.2998964616557948,0.2998964616557948
so,W10p0,9,10,16,-0.29961238545114227,0.29961238545114227
thetao,W40p0,9,10,4,-0.29950251613389894,0.29950251613389894
thetao,W20p0,3,4,1,0.2991875733375217,0.2991875733375217
thetao,W30p0,0,1,15,-0.2989972939327559,0.2989972939327559
thetao,W40p0,6,7,3,0.29867498469511566,0.29867498469511566
so,W40p0,7,8,22,-0.2986026228699938,0.2986026228699938
thetao,W30p0,5,6,16,-0.29830699252688847,0.29830699252688847
thetao,W40p0,4,5,0,0.29798655226262294,0.29798655226262294
so,W20p0,5,6,0,0.29796015155420985,0.29796015155420985
so,W60p0,3,4,6,-0.29751986113194306,0.29751986113194306
thetao,W30p0,5,6,25,-0.2973298855649576,0.2973298855649576
thetao,W20p0,3,4,12,0.2969403159222605,0.2969403159222605
so,W20p0,5,6,10,0.296832344982558,0.296832344982558
thetao,W30p0,5,6,23,-0.2968235093450224,0.2968235093450224
thetao,W40p0,5,6,12,0.29675971656110434,0.29675971656110434
thetao,W20p0,3,4,20,0.29672124422498686,0.29672124422498686
so,W20p0,1,2,6,-0.29662088850126783,0.29662088850126783
so,W30p0,0,1,23,-0.2960061675275183,0.2960061675275183
thetao,W30p0,0,1,7,-0.29600239836796793,0.29600239836796793
so,W60p0,3,4,14,-0.2959498316430789,0.2959498316430789
thetao,W20p0,3,4,4,0.29532204974731485,0.29532204974731485
so,W30p0,5,6,6,0.2944466907124884,0.2944466907124884
so,W40p0,7,8,9,-0.29439740384919033,0.29439740384919033
so,W20p0,0,1,18,-0.2943825501483516,0.2943825501483516
thetao,W30p0,5,6,21,-0.2943570902353977,0.2943570902353977
so,W10p0,8,9,0,0.2942429986213761,0.2942429986213761
thetao,W40p0,9,10,24,-0.2940028816637692,0.2940028816637692
so,W60p0,2,3,17,-0.2937869949707473,0.2937869949707473
so,W60p0,5,6,1,0.2933375758080196,0.2933375758080196
so,W20p0,5,6,12,0.2925572602097743,0.2925572602097743
thetao,W30p0,0,1,10,-0.29254178098620487,0.29254178098620487
thetao,W30p0,6,7,10,-0.2924439343245525,0.2924439343245525
thetao,W20p0,0,1,18,0.29216348757899585,0.29216348757899585
so,W20p0,1,2,5,-0.29156539425848604,0.29156539425848604
thetao,W40p0,9,10,22,-0.29132800640893647,0.29132800640893647
so,W10p0,5,6,20,-0.29114629534091935,0.29114629534091935
so,W30p0,7,8,1,0.2908846105391767,0.2908846105391767
so,W40p0,8,9,22,0.2908825102219253,0.2908825102219253
thetao,W30p0,6,7,9,-0.2906431259712084,0.2906431259712084
thetao,W30p0,7,8,13,-0.2903123464363594,0.2903123464363594
so,W60p0,3,4,17,-0.29021232705073835,0.29021232705073835
so,W40p0,8,9,19,0.2901522046589291,0.2901522046589291
so,W20p0,0,1,17,-0.28989708284921495,0.28989708284921495
thetao,W30p0,5,6,4,-0.28969252139608875,0.28969252139608875
thetao,W20p0,3,4,21,0.28968932647365725,0.28968932647365725
thetao,W10p0,8,9,15,-0.28958311551885096,0.28958311551885096
so,W20p0,0,1,11,-0.28945531131497915,0.28945531131497915
thetao,W30p0,7,8,0,-0.2894169797813404,0.2894169797813404
thetao,W10p0,7,8,21,0.2893855538799257,0.2893855538799257
thetao,W40p0,0,1,1,-0.2884982052702663,0.2884982052702663
so,W40p0,8,9,11,0.2883861844880762,0.2883861844880762
so,W60p0,6,7,11,-0.2881927189145345,0.2881927189145345
thetao,W40p0,5,6,8,0.28808250043812833,0.28808250043812833
thetao,W60p0,5,6,23,-0.28755416803627604,0.28755416803627604
thetao,W20p0,9,10,15,0.2874790070027824,0.2874790070027824
thetao,W30p0,9,10,0,-0.287253347167582,0.287253347167582
thetao,W30p0,0,1,8,-0.2866859769013712,0.2866859769013712
so,W60p0,3,4,16,-0.286510051192323,0.286510051192323
thetao,W30p0,6,7,5,-0.2864006719540118,0.2864006719540118
so,W60p0,8,9,1,0.28631990270397545,0.28631990270397545
so,W10p0,8,9,1,0.28599499346106944,0.28599499346106944
thetao,W20p0,0,1,22,0.28596860194915513,0.28596860194915513
so,W20p0,5,6,1,0.28521485383129536,0.28521485383129536
thetao,W20p0,0,1,17,0.2852038785857288,0.2852038785857288
thetao,W40p0,5,6,15,0.28497771602481153,0.28497771602481153
