var,mode,lag,corr,abs_corr
thetao,3,13,-0.3055373241931592,0.3055373241931592
so,9,1,0.30406335807469886,0.30406335807469886
thetao,5,12,0.30318937529679824,0.30318937529679824
thetao,8,20,0.3029957588882205,0.3029957588882205
so,4,13,-0.30106721446495127,0.30106721446495127
so,1,0,-0.2997895660282673,0.2997895660282673
so,4,15,-0.298017559022747,0.298017559022747
thetao,5,16,0.2966649377337176,0.2966649377337176
thetao,5,11,0.29615275102714517,0.29615275102714517
so,1,19,0.2956946428120145,0.2956946428120145
thetao,5,14,0.2955543276425473,0.2955543276425473
thetao,3,14,-0.295239143831361,0.295239143831361
thetao,3,6,-0.2946133780679913,0.2946133780679913
thetao,3,5,-0.29218261901391207,0.29218261901391207
so,4,14,-0.2905558468901767,0.2905558468901767
thetao,5,19,0.29016418558274115,0.29016418558274115
so,4,17,-0.2891544627228689,0.2891544627228689
so,1,18,0.28719237855358887,0.28719237855358887
thetao,5,10,0.286977007736522,0.286977007736522
thetao,5,15,0.2865750313771122,0.2865750313771122
so,1,20,0.2862554989393374,0.2862554989393374
thetao,8,6,0.2862531530782644,0.2862531530782644
so,4,16,-0.28596311630884985,0.28596311630884985
thetao,8,10,0.2838494229537623,0.2838494229537623
thetao,5,9,0.282443669425842,0.282443669425842
thetao,10,7,-0.2811452833441775,0.2811452833441775
thetao,5,7,0.27511852914273527,0.27511852914273527
so,4,18,-0.27501626621042075,0.27501626621042075
thetao,5,17,0.2742977136434378,0.2742977136434378
so,1,17,0.2728818412794796,0.2728818412794796
thetao,5,8,0.2694500375442622,0.2694500375442622
so,5,0,0.2643839762761493,0.2643839762761493
thetao,8,11,0.2641725419678681,0.2641725419678681
thetao,10,8,-0.262802134898086,0.262802134898086
so,10,2,0.2610881327372455,0.2610881327372455
thetao,8,19,0.2610818149113339,0.2610818149113339
so,9,2,0.26105476727348553,0.26105476727348553
thetao,10,6,-0.25856813279435464,0.25856813279435464
thetao,8,16,0.2582242287065892,0.2582242287065892
thetao,5,18,0.2571787269486276,0.2571787269486276
thetao,8,12,0.2564929924130844,0.2564929924130844
thetao,8,15,0.2551202100004156,0.2551202100004156
thetao,3,15,-0.25475778635309687,0.25475778635309687
thetao,8,17,0.2537358213133268,0.2537358213133268
so,1,16,0.25190683406267594,0.25190683406267594
thetao,7,19,-0.2510127653683429,0.2510127653683429
thetao,10,0,-0.24904603144720172,0.24904603144720172
thetao,8,7,0.2412710750027417,0.2412710750027417
thetao,7,16,-0.23856704376583898,0.23856704376583898
thetao,7,20,-0.23407740179319203,0.23407740179319203
thetao,9,0,-0.2332206046218585,0.2332206046218585
so,6,6,0.23317335194458869,0.23317335194458869
thetao,10,1,-0.23206247568308802,0.23206247568308802
thetao,8,14,0.23031983069000672,0.23031983069000672
thetao,9,12,0.22895344224310513,0.22895344224310513
thetao,7,3,-0.22629342596578186,0.22629342596578186
thetao,8,8,0.22624906486162347,0.22624906486162347
so,10,0,0.2248464627320955,0.2248464627320955
so,10,1,0.22304261135763734,0.22304261135763734
thetao,8,9,0.22258513433267416,0.22258513433267416
thetao,8,13,0.22252421110761136,0.22252421110761136
thetao,8,18,0.22014270970018696,0.22014270970018696
thetao,9,13,0.21945872988409085,0.21945872988409085
so,1,5,-0.21837574253631095,0.21837574253631095
thetao,7,2,-0.21706917459963945,0.21706917459963945
so,9,3,0.21289663615994175,0.21289663615994175
