var,lon,mode0,lag,corr,abs_corr
thetao,W20p0,1,18,0.05797439196509624,0.05797439196509624
thetao,W60p0,8,8,-0.0579682967814856,0.0579682967814856
so,W10p0,8,21,0.05790536984965322,0.05790536984965322
so,W10p0,3,22,-0.05787230734301997,0.05787230734301997
thetao,W10p0,2,24,0.057753362502719084,0.057753362502719084
thetao,W30p0,4,21,0.05752608799531186,0.05752608799531186
thetao,W30p0,3,20,0.0574584387398679,0.0574584387398679
so,W20p0,7,17,-0.05743590025969977,0.05743590025969977
thetao,W40p0,5,24,-0.0573654250516096,0.0573654250516096
thetao,W20p0,3,25,-0.05731219336495251,0.05731219336495251
so,W20p0,0,12,0.057234001511419455,0.057234001511419455
thetao,W60p0,6,22,0.057148227680783634,0.057148227680783634
so,W10p0,5,20,0.05707103932294176,0.05707103932294176
so,W40p0,7,0,-0.05701857623868599,0.05701857623868599
so,W60p0,3,18,-0.05688505562086223,0.05688505562086223
thetao,W20p0,1,24,0.05683816020387206,0.05683816020387206
so,W40p0,8,0,0.05681933495390273,0.05681933495390273
so,W20p0,3,1,0.056797205604987,0.056797205604987
thetao,W30p0,7,20,-0.05668418309610807,0.05668418309610807
thetao,W30p0,1,21,-0.056614646722809664,0.056614646722809664
thetao,W40p0,7,0,0.056592191032338625,0.056592191032338625
so,W30p0,1,22,0.056523689408563955,0.056523689408563955
so,W10p0,6,9,0.05651581668908866,0.05651581668908866
so,W60p0,3,14,0.0564247583345626,0.0564247583345626
so,W60p0,4,16,0.05640509983879358,0.05640509983879358
so,W20p0,4,21,0.05636951929229889,0.05636951929229889
thetao,W20p0,6,10,-0.05632751503805641,0.05632751503805641
so,W30p0,6,12,-0.055949166395999395,0.055949166395999395
so,W30p0,8,24,0.055919782993744595,0.055919782993744595
so,W30p0,8,3,0.05589008719984898,0.05589008719984898
so,W10p0,9,10,-0.055812303536822566,0.055812303536822566
so,W10p0,9,4,-0.05579873823689751,0.05579873823689751
thetao,W40p0,0,6,-0.05555705435813362,0.05555705435813362
thetao,W10p0,6,8,-0.055532710056330155,0.055532710056330155
thetao,W60p0,6,16,-0.055286108049400165,0.055286108049400165
thetao,W10p0,1,15,-0.05528479755605656,0.05528479755605656
so,W20p0,0,23,-0.05527509911344805,0.05527509911344805
thetao,W40p0,9,16,-0.05524473057763038,0.05524473057763038
thetao,W10p0,9,6,-0.05520927464942277,0.05520927464942277
thetao,W30p0,3,14,0.055128284941203455,0.055128284941203455
thetao,W40p0,5,25,-0.05512775146546962,0.05512775146546962
thetao,W30p0,6,10,0.05511910998939725,0.05511910998939725
thetao,W40p0,0,21,0.055054065837835287,0.055054065837835287
so,W30p0,7,22,0.055049682049285516,0.055049682049285516
thetao,W40p0,9,1,0.05502937066655606,0.05502937066655606
so,W20p0,8,12,0.05500543921276746,0.05500543921276746
so,W30p0,7,16,0.05483001968890365,0.05483001968890365
so,W20p0,5,24,-0.05477172847507671,0.05477172847507671
thetao,W60p0,1,22,-0.05464042227878221,0.05464042227878221
thetao,W40p0,1,0,0.054611125447050296,0.054611125447050296
so,W30p0,5,24,-0.05416611938429645,0.05416611938429645
thetao,W30p0,3,19,0.05412433904344346,0.05412433904344346
so,W30p0,7,14,-0.05392968884081782,0.05392968884081782
thetao,W10p0,2,25,0.053861323244908395,0.053861323244908395
thetao,W10p0,7,10,-0.05375042788278106,0.05375042788278106
thetao,W40p0,8,0,0.05374223119872573,0.05374223119872573
so,W40p0,5,19,0.05373534607814232,0.05373534607814232
so,W40p0,4,7,-0.05371151672893528,0.05371151672893528
so,W10p0,7,22,0.05369144373519568,0.05369144373519568
thetao,W40p0,9,0,-0.05358320079344513,0.05358320079344513
thetao,W40p0,9,11,0.05341836401731566,0.05341836401731566
thetao,W20p0,2,3,0.05331929529551979,0.05331929529551979
thetao,W40p0,3,21,0.05313474110768362,0.05313474110768362
thetao,W60p0,5,1,-0.05306379505125903,0.05306379505125903
thetao,W60p0,3,23,-0.05306196082194093,0.05306196082194093
so,W10p0,0,21,0.05300835537407851,0.05300835537407851
so,W60p0,8,2,0.052917403482478594,0.052917403482478594
so,W30p0,6,24,-0.0529130692802422,0.0529130692802422
thetao,W20p0,9,13,-0.05288534413819331,0.05288534413819331
thetao,W20p0,7,5,0.05283369411362104,0.05283369411362104
thetao,W30p0,9,14,0.05282781003021323,0.05282781003021323
thetao,W40p0,1,15,0.05277555149057271,0.05277555149057271
so,W60p0,3,22,-0.05270261276842356,0.05270261276842356
so,W10p0,0,6,-0.05266328141487136,0.05266328141487136
thetao,W30p0,1,15,0.052617305419898217,0.052617305419898217
so,W30p0,1,1,-0.05251342565802321,0.05251342565802321
thetao,W20p0,4,2,0.05248395546402692,0.05248395546402692
thetao,W40p0,1,14,0.05241740312322573,0.05241740312322573
so,W60p0,4,17,-0.052404832361073114,0.052404832361073114
so,W60p0,3,17,0.052241087572561684,0.052241087572561684
thetao,W40p0,5,23,-0.05214577966140026,0.05214577966140026
thetao,W20p0,7,7,-0.05209750626308927,0.05209750626308927
so,W30p0,8,4,-0.05206931909870807,0.05206931909870807
so,W30p0,8,14,0.05196833186920278,0.05196833186920278
thetao,W60p0,4,22,0.051961025885926014,0.051961025885926014
so,W20p0,8,17,-0.05191746392684922,0.05191746392684922
so,W30p0,1,18,0.051735386988612186,0.051735386988612186
thetao,W20p0,9,3,-0.05171517175832539,0.05171517175832539
so,W40p0,6,3,-0.05161390870643515,0.05161390870643515
thetao,W60p0,4,1,-0.051604831304283824,0.051604831304283824
thetao,W60p0,8,1,-0.051593017472565075,0.051593017472565075
thetao,W20p0,7,23,-0.05153442251765583,0.05153442251765583
thetao,W40p0,0,20,0.05153075400203842,0.05153075400203842
thetao,W20p0,3,12,0.05138990843056232,0.05138990843056232
thetao,W30p0,7,17,-0.051183021662838515,0.051183021662838515
so,W10p0,0,17,0.05117329461549193,0.05117329461549193
so,W60p0,9,12,0.05114571393569164,0.05114571393569164
so,W60p0,1,15,0.051032163752232206,0.051032163752232206
so,W30p0,4,1,0.050944696843594525,0.050944696843594525
thetao,W40p0,0,11,-0.050885867373919334,0.050885867373919334
so,W40p0,2,13,0.050809939092997546,0.050809939092997546
so,W30p0,4,8,0.05065500976338651,0.05065500976338651
so,W30p0,5,18,-0.05056513637214638,0.05056513637214638
thetao,W20p0,7,18,0.050554671042609134,0.050554671042609134
so,W10p0,9,5,-0.05048696516042698,0.05048696516042698
so,W20p0,6,22,-0.05046557078116306,0.05046557078116306
thetao,W10p0,6,21,-0.05007371889044153,0.05007371889044153
thetao,W60p0,9,16,-0.0500576270772428,0.0500576270772428
thetao,W30p0,6,8,0.05004270944490894,0.05004270944490894
thetao,W40p0,3,12,0.049966925166913916,0.049966925166913916
so,W40p0,4,3,0.04976490266061531,0.04976490266061531
thetao,W30p0,1,16,-0.04973143996603244,0.04973143996603244
so,W40p0,3,20,-0.0495966236180989,0.0495966236180989
thetao,W60p0,0,14,-0.04937328985607041,0.04937328985607041
so,W20p0,3,9,-0.04934016430932978,0.04934016430932978
thetao,W30p0,2,8,0.04903543010381871,0.04903543010381871
thetao,W60p0,0,10,0.04901168297607479,0.04901168297607479
so,W60p0,1,17,-0.04897580344161663,0.04897580344161663
so,W30p0,3,21,0.048829738119752296,0.048829738119752296
thetao,W60p0,8,7,-0.04865417703948933,0.04865417703948933
thetao,W40p0,4,8,0.04861195710859342,0.04861195710859342
thetao,W20p0,0,21,0.04851997661639578,0.04851997661639578
so,W40p0,0,7,0.04840274898922891,0.04840274898922891
thetao,W20p0,1,2,-0.04834823192626622,0.04834823192626622
so,W10p0,1,21,0.048278876994232056,0.048278876994232056
so,W60p0,8,3,0.04827064419234209,0.04827064419234209
so,W20p0,3,8,0.048262981907013745,0.048262981907013745
thetao,W10p0,4,4,0.048144305531027984,0.048144305531027984
thetao,W30p0,7,1,0.04804649728721054,0.04804649728721054
thetao,W10p0,6,0,0.04797275905044445,0.04797275905044445
so,W30p0,5,21,0.047923947997024846,0.047923947997024846
thetao,W40p0,1,25,-0.04781277260392165,0.04781277260392165
so,W40p0,4,6,-0.04774630162101339,0.04774630162101339
so,W10p0,6,12,0.047647123440682095,0.047647123440682095
so,W10p0,2,4,0.04757462021046596,0.04757462021046596
so,W20p0,1,7,0.04754080572528056,0.04754080572528056
thetao,W40p0,7,5,-0.047475425756848544,0.047475425756848544
thetao,W40p0,1,24,-0.047466394782601375,0.047466394782601375
thetao,W30p0,9,18,-0.047401449892446997,0.047401449892446997
so,W30p0,3,23,0.047360126928227136,0.047360126928227136
so,W20p0,6,10,0.04729152589069854,0.04729152589069854
thetao,W30p0,2,10,0.04722515217568349,0.04722515217568349
thetao,W60p0,5,15,0.046941409608118746,0.046941409608118746
thetao,W60p0,0,22,-0.046883960718934636,0.046883960718934636
so,W60p0,8,9,0.04686500290650419,0.04686500290650419
thetao,W10p0,3,10,0.04682613285804396,0.04682613285804396
thetao,W10p0,3,14,-0.04682169062838924,0.04682169062838924
so,W10p0,9,1,-0.046783590596045845,0.046783590596045845
thetao,W20p0,2,14,-0.046782923425780255,0.046782923425780255
thetao,W20p0,9,16,0.04670587176790708,0.04670587176790708
thetao,W20p0,7,8,-0.04663859678860177,0.04663859678860177
thetao,W60p0,5,17,0.04637356913395948,0.04637356913395948
thetao,W30p0,9,12,-0.04634553032756082,0.04634553032756082
thetao,W10p0,3,13,-0.046247356306669055,0.046247356306669055
thetao,W60p0,1,24,-0.046169660863123095,0.046169660863123095
so,W40p0,0,2,-0.04597276667677166,0.04597276667677166
so,W40p0,6,0,0.0458654107727357,0.0458654107727357
so,W60p0,6,11,-0.04580408413729669,0.04580408413729669
thetao,W40p0,3,24,0.04572746905520519,0.04572746905520519
so,W20p0,7,2,0.045706025815068795,0.045706025815068795
so,W20p0,8,2,-0.04570471111150049,0.04570471111150049
thetao,W40p0,7,9,-0.04564183008004967,0.04564183008004967
thetao,W60p0,2,2,0.04563942849093271,0.04563942849093271
so,W20p0,3,24,-0.04563066185649284,0.04563066185649284
thetao,W40p0,0,25,0.045490932657831315,0.045490932657831315
thetao,W10p0,4,20,-0.04545427290627704,0.04545427290627704
so,W10p0,2,0,0.045384093073810264,0.045384093073810264
so,W20p0,4,14,0.04537047342106943,0.04537047342106943
so,W40p0,6,6,0.04529637354479417,0.04529637354479417
thetao,W30p0,5,7,-0.04523268810049335,0.04523268810049335
so,W40p0,0,22,0.04513430741029225,0.04513430741029225
so,W60p0,4,6,0.045100043783590026,0.045100043783590026
so,W60p0,1,9,0.04509687817821524,0.04509687817821524
so,W10p0,9,25,0.045060066775428585,0.045060066775428585
so,W10p0,5,25,0.04504562295465486,0.04504562295465486
thetao,W60p0,5,2,0.0449658727029935,0.0449658727029935
so,W30p0,8,6,-0.04494249293537244,0.04494249293537244
thetao,W30p0,6,6,0.0449396317222215,0.0449396317222215
so,W40p0,3,24,-0.04491017803104243,0.04491017803104243
thetao,W60p0,0,13,-0.04478433718116681,0.04478433718116681
so,W10p0,3,19,0.04475427839761799,0.04475427839761799
so,W10p0,2,25,0.044603117555825036,0.044603117555825036
thetao,W40p0,1,5,0.04440219159176299,0.04440219159176299
so,W40p0,3,25,-0.04433396429179524,0.04433396429179524
so,W40p0,2,18,-0.044317981722545766,0.044317981722545766
thetao,W60p0,9,19,0.044235230322639915,0.044235230322639915
so,W30p0,2,18,-0.0442034449990087,0.0442034449990087
so,W60p0,3,0,-0.044070402225440945,0.044070402225440945
thetao,W20p0,6,16,0.043958363351258085,0.043958363351258085
thetao,W40p0,1,13,0.04377893122713732,0.04377893122713732
so,W60p0,3,8,-0.04364232791370197,0.04364232791370197
so,W20p0,7,3,0.04361396111577306,0.04361396111577306
thetao,W10p0,0,12,0.04351632807205703,0.04351632807205703
so,W60p0,9,18,-0.04320474753635622,0.04320474753635622
thetao,W30p0,4,17,0.043171472774364436,0.043171472774364436
so,W10p0,2,7,-0.043108337300453346,0.043108337300453346
thetao,W60p0,4,9,0.04310146416252269,0.04310146416252269
so,W40p0,4,15,0.04299159043457043,0.04299159043457043
thetao,W60p0,1,15,0.042868449679260914,0.042868449679260914
thetao,W40p0,7,4,-0.04284059702428947,0.04284059702428947
thetao,W10p0,7,13,-0.04281959526419804,0.04281959526419804
thetao,W20p0,3,0,-0.042725489106324906,0.042725489106324906
so,W60p0,5,23,0.042542299048709376,0.042542299048709376
so,W40p0,0,10,-0.042227934677396106,0.042227934677396106
thetao,W40p0,2,17,-0.042210225762902086,0.042210225762902086
so,W40p0,0,12,-0.04205474529093857,0.04205474529093857
so,W30p0,1,25,-0.0419884761359082,0.0419884761359082
thetao,W10p0,0,13,0.04198065516998348,0.04198065516998348
so,W20p0,8,16,0.04194487692363775,0.04194487692363775
so,W40p0,0,21,-0.041941983804559914,0.041941983804559914
thetao,W60p0,8,5,-0.04184035250422501,0.04184035250422501
thetao,W20p0,0,19,-0.04159798905127621,0.04159798905127621
so,W30p0,4,22,0.041485415059921225,0.041485415059921225
thetao,W60p0,4,4,-0.041335586598632505,0.041335586598632505
thetao,W60p0,2,16,-0.04133137543283771,0.04133137543283771
so,W30p0,6,10,-0.04131755915440659,0.04131755915440659
thetao,W40p0,1,18,0.041143426185301486,0.041143426185301486
thetao,W60p0,1,25,-0.041008693051862895,0.041008693051862895
so,W60p0,8,13,-0.04099520783951556,0.04099520783951556
thetao,W10p0,4,19,-0.04092169773043889,0.04092169773043889
thetao,W40p0,4,3,0.04091220316286106,0.04091220316286106
so,W10p0,9,9,-0.04078756768741734,0.04078756768741734
so,W10p0,6,6,0.04063842799628152,0.04063842799628152
thetao,W20p0,7,6,0.04063028799152086,0.04063028799152086
thetao,W40p0,2,4,-0.040601379753279536,0.040601379753279536
so,W30p0,9,9,-0.04046614602135952,0.04046614602135952
thetao,W40p0,0,10,-0.040381908962979815,0.040381908962979815
thetao,W40p0,8,18,0.040351850908214304,0.040351850908214304
so,W20p0,8,13,0.04020845750027701,0.04020845750027701
so,W20p0,7,15,0.04020106282784637,0.04020106282784637
thetao,W10p0,5,1,-0.04019071786635615,0.04019071786635615
thetao,W20p0,1,23,0.04017592757081464,0.04017592757081464
so,W10p0,8,22,-0.04009404863219859,0.04009404863219859
thetao,W40p0,9,19,-0.03996587991989315,0.03996587991989315
thetao,W30p0,4,6,0.03989074294840201,0.03989074294840201
so,W60p0,1,12,0.03977205363571787,0.03977205363571787
thetao,W20p0,2,9,-0.039725100610758436,0.039725100610758436
so,W10p0,5,16,-0.039560944832390026,0.039560944832390026
so,W30p0,9,16,0.03952767600009706,0.03952767600009706
thetao,W30p0,2,9,0.03952565468564956,0.03952565468564956
so,W10p0,6,3,-0.03949435062113495,0.03949435062113495
thetao,W10p0,6,4,-0.03938073787132292,0.03938073787132292
so,W30p0,1,23,0.03921931353529995,0.03921931353529995
so,W20p0,8,14,-0.0390900263844162,0.0390900263844162
so,W20p0,1,4,0.038978778628458534,0.038978778628458534
thetao,W10p0,3,12,-0.038954983199052606,0.038954983199052606
so,W10p0,5,23,-0.03839697080782698,0.03839697080782698
thetao,W10p0,0,6,-0.03829036700929345,0.03829036700929345
so,W60p0,4,5,-0.03822906630537311,0.03822906630537311
so,W40p0,1,17,0.03818413256797713,0.03818413256797713
thetao,W30p0,9,15,0.0381818528221417,0.0381818528221417
so,W60p0,5,15,-0.03806892491719842,0.03806892491719842
so,W30p0,6,23,-0.03773802899696054,0.03773802899696054
so,W20p0,3,12,0.03770812411549127,0.03770812411549127
so,W30p0,4,5,-0.037658060892758805,0.037658060892758805
so,W20p0,5,25,-0.03764834733351946,0.03764834733351946
thetao,W60p0,2,22,0.03754230782823815,0.03754230782823815
thetao,W10p0,7,16,0.03753133101634889,0.03753133101634889
thetao,W10p0,7,11,-0.0374410168705506,0.0374410168705506
so,W20p0,7,18,-0.03738569353350805,0.03738569353350805
so,W20p0,3,5,0.037219140818735966,0.037219140818735966
thetao,W60p0,2,21,0.03716983328958459,0.03716983328958459
thetao,W10p0,0,19,-0.03716634702099377,0.03716634702099377
so,W30p0,1,16,-0.03705673192262588,0.03705673192262588
so,W30p0,4,3,0.03700437976718424,0.03700437976718424
thetao,W40p0,5,5,0.03671562390516137,0.03671562390516137
so,W20p0,0,11,0.03663486232567367,0.03663486232567367
thetao,W20p0,3,10,-0.03662452456925289,0.03662452456925289
so,W40p0,8,22,0.03662380591345982,0.03662380591345982
so,W20p0,0,19,-0.03660930760251564,0.03660930760251564
thetao,W10p0,6,2,-0.0365146113673109,0.0365146113673109
so,W20p0,0,18,0.03647383650254254,0.03647383650254254
so,W40p0,9,25,0.03646743603216291,0.03646743603216291
so,W40p0,7,3,-0.036455467654011114,0.036455467654011114
thetao,W20p0,1,1,-0.03639671900258542,0.03639671900258542
so,W40p0,6,12,0.036335754680948275,0.036335754680948275
so,W20p0,8,3,-0.036295559215480035,0.036295559215480035
so,W60p0,3,21,0.03625004398106514,0.03625004398106514
thetao,W20p0,7,16,-0.03620838822615721,0.03620838822615721
thetao,W30p0,0,0,0.036182338368437435,0.036182338368437435
thetao,W20p0,3,23,0.03616454191475198,0.03616454191475198
so,W60p0,5,0,0.036159488226651736,0.036159488226651736
so,W20p0,3,22,-0.03598791157298709,0.03598791157298709
so,W10p0,2,6,0.03585945230467211,0.03585945230467211
so,W30p0,7,19,0.03583044654872064,0.03583044654872064
thetao,W60p0,7,15,-0.035819887878919876,0.035819887878919876
so,W60p0,4,4,-0.035780758090826426,0.035780758090826426
thetao,W10p0,0,18,-0.0357423748345125,0.0357423748345125
so,W30p0,2,3,0.03572937996155408,0.03572937996155408
so,W40p0,3,3,0.03567286483584448,0.03567286483584448
thetao,W10p0,7,6,-0.03560360216685951,0.03560360216685951
thetao,W60p0,5,22,0.03550416800961734,0.03550416800961734
so,W10p0,9,11,-0.03546772077110844,0.03546772077110844
so,W10p0,5,15,0.03546661630361316,0.03546661630361316
so,W10p0,3,13,0.03542444522082629,0.03542444522082629
so,W40p0,6,24,-0.03541505519025376,0.03541505519025376
thetao,W40p0,0,7,0.035408647092676056,0.035408647092676056
so,W20p0,7,0,-0.0353795575028849,0.0353795575028849
thetao,W60p0,7,20,-0.03532359508565034,0.03532359508565034
thetao,W10p0,0,20,-0.03523811970921666,0.03523811970921666
so,W60p0,9,21,0.035188753142606666,0.035188753142606666
thetao,W60p0,0,11,0.03514393367573563,0.03514393367573563
thetao,W10p0,3,4,0.03506868846163579,0.03506868846163579
so,W40p0,4,5,0.034974315455616585,0.034974315455616585
so,W60p0,2,22,-0.03492088381420354,0.03492088381420354
thetao,W40p0,3,20,0.034773838507394815,0.034773838507394815
thetao,W60p0,2,25,0.034765362260465026,0.034765362260465026
thetao,W60p0,8,3,0.03474983857326927,0.03474983857326927
so,W20p0,5,11,0.03461680832370758,0.03461680832370758
thetao,W40p0,7,10,-0.034504423799385855,0.034504423799385855
so,W40p0,6,13,0.034462153530774364,0.034462153530774364
thetao,W30p0,2,5,-0.03445348898820195,0.03445348898820195
thetao,W40p0,1,19,0.03441734621752245,0.03441734621752245
so,W20p0,1,22,0.03432063871677112,0.03432063871677112
so,W40p0,2,20,0.03353566587277674,0.03353566587277674
thetao,W60p0,1,19,-0.03343517522829894,0.03343517522829894
thetao,W20p0,1,25,0.03341671709646303,0.03341671709646303
so,W60p0,3,25,0.03339087464661413,0.03339087464661413
so,W30p0,9,10,0.033315583346060655,0.033315583346060655
so,W60p0,3,16,0.03330252016929288,0.03330252016929288
so,W60p0,5,4,0.03329147731531358,0.03329147731531358
thetao,W20p0,1,22,0.03317698914112218,0.03317698914112218
thetao,W30p0,2,6,-0.032978922366648615,0.032978922366648615
thetao,W60p0,8,15,-0.032769680292172323,0.032769680292172323
so,W60p0,8,5,0.03264335029798677,0.03264335029798677
thetao,W40p0,0,9,-0.032545091372123844,0.032545091372123844
thetao,W60p0,6,11,-0.03252373200717256,0.03252373200717256
thetao,W10p0,4,0,0.03245729040098506,0.03245729040098506
so,W20p0,5,5,-0.03236172617546274,0.03236172617546274
so,W60p0,2,2,-0.03235553333693788,0.03235553333693788
so,W20p0,7,14,0.032193859426135146,0.032193859426135146
so,W20p0,4,16,-0.03216076807894974,0.03216076807894974
so,W30p0,6,6,0.03199809955319349,0.03199809955319349
thetao,W20p0,3,5,-0.03197872040235346,0.03197872040235346
thetao,W30p0,6,12,-0.03193968735580063,0.03193968735580063
thetao,W20p0,5,15,0.03189183795786359,0.03189183795786359
so,W20p0,1,8,0.03184796032857514,0.03184796032857514
so,W10p0,3,7,0.03183861764299436,0.03183861764299436
thetao,W30p0,3,22,0.0317718860878672,0.0317718860878672
thetao,W10p0,5,3,0.03163262476380523,0.03163262476380523
thetao,W60p0,1,10,-0.03158445716476076,0.03158445716476076
so,W40p0,6,17,-0.031584180031344854,0.031584180031344854
thetao,W40p0,5,20,-0.03153124446288023,0.03153124446288023
so,W10p0,8,23,0.0314774361903768,0.0314774361903768
so,W40p0,5,7,0.03146884013229116,0.03146884013229116
thetao,W30p0,2,4,0.03139396223023374,0.03139396223023374
thetao,W10p0,4,8,0.03127415338174376,0.03127415338174376
so,W20p0,3,10,0.03110733253297159,0.03110733253297159
so,W40p0,9,11,0.03110241930113895,0.03110241930113895
thetao,W60p0,6,20,0.030740233010007355,0.030740233010007355
so,W60p0,3,20,0.030711434993939583,0.030711434993939583
so,W30p0,6,13,0.030598758692808783,0.030598758692808783
so,W40p0,8,24,-0.030426380217699167,0.030426380217699167
thetao,W20p0,7,20,-0.030418112486296896,0.030418112486296896
so,W60p0,3,4,0.030318246354675154,0.030318246354675154
so,W30p0,2,8,-0.030228146046772424,0.030228146046772424
thetao,W60p0,8,12,-0.03022383476199561,0.03022383476199561
so,W30p0,2,25,0.030023629784151188,0.030023629784151188
so,W40p0,6,9,0.029976028366334857,0.029976028366334857
thetao,W60p0,1,4,-0.0298715119348926,0.0298715119348926
thetao,W30p0,1,6,0.029783294148239277,0.029783294148239277
thetao,W10p0,1,24,-0.029767710609860457,0.029767710609860457
thetao,W20p0,7,22,-0.029581318964218454,0.029581318964218454
thetao,W60p0,6,21,0.02951731358485401,0.02951731358485401
thetao,W40p0,8,7,0.029440279925316296,0.029440279925316296
so,W40p0,2,19,-0.029371845172723607,0.029371845172723607
so,W30p0,6,25,0.02933670414836764,0.02933670414836764
thetao,W40p0,9,17,-0.02927009549345085,0.02927009549345085
so,W40p0,4,14,-0.029184519145815026,0.029184519145815026
so,W40p0,4,24,-0.02915426362182426,0.02915426362182426
so,W60p0,4,19,0.02910250686125804,0.02910250686125804
so,W40p0,3,5,-0.02905777065284006,0.02905777065284006
so,W40p0,0,19,-0.02885603873826023,0.02885603873826023
thetao,W40p0,1,20,0.02866389914868734,0.02866389914868734
so,W30p0,2,17,-0.028302221141133264,0.028302221141133264
so,W20p0,0,21,-0.02827116374541674,0.02827116374541674
so,W40p0,6,23,0.02810568236184299,0.02810568236184299
thetao,W10p0,1,25,-0.028056664121483315,0.028056664121483315
so,W40p0,3,22,-0.0280133786834789,0.0280133786834789
so,W30p0,4,0,0.027878739721695953,0.027878739721695953
thetao,W60p0,5,25,0.027807412860800008,0.027807412860800008
thetao,W40p0,3,10,0.027747358214198967,0.027747358214198967
thetao,W60p0,8,17,-0.02774562155217428,0.02774562155217428
so,W60p0,2,21,-0.02773310166742294,0.02773310166742294
thetao,W10p0,0,5,-0.02768333553785719,0.02768333553785719
so,W40p0,4,23,-0.02739030614182399,0.02739030614182399
thetao,W60p0,0,15,-0.027358528903048362,0.027358528903048362
so,W60p0,6,8,-0.02734360160464612,0.02734360160464612
so,W60p0,4,25,-0.027310088934166893,0.027310088934166893
so,W10p0,6,5,0.027220739066338387,0.027220739066338387
so,W20p0,7,21,0.027132219837087312,0.027132219837087312
so,W60p0,1,13,0.027009703694643075,0.027009703694643075
so,W20p0,8,6,0.026970449268745252,0.026970449268745252
thetao,W40p0,5,17,-0.026887388395244155,0.026887388395244155
thetao,W30p0,1,7,0.026653703733838355,0.026653703733838355
so,W40p0,7,11,0.026618704667570787,0.026618704667570787
thetao,W40p0,7,3,-0.026549378785920855,0.026549378785920855
thetao,W60p0,1,14,0.02650455208347261,0.02650455208347261
thetao,W20p0,2,10,-0.026495712553290404,0.026495712553290404
thetao,W60p0,1,17,-0.026489523917775027,0.026489523917775027
thetao,W30p0,2,13,0.026470053212429758,0.026470053212429758
thetao,W60p0,8,13,-0.026429415654983933,0.026429415654983933
thetao,W40p0,0,5,-0.02637540114221582,0.02637540114221582
so,W30p0,3,17,0.026362009888977085,0.026362009888977085
so,W20p0,8,7,0.02621540956684281,0.02621540956684281
so,W60p0,9,2,-0.026129447453155995,0.026129447453155995
so,W20p0,2,22,-0.026016112974360694,0.026016112974360694
so,W60p0,4,11,0.02591326301983436,0.02591326301983436
so,W10p0,3,23,-0.025787016307295303,0.025787016307295303
so,W40p0,6,5,-0.025786745802611304,0.025786745802611304
thetao,W60p0,8,0,0.02570212196057269,0.02570212196057269
thetao,W30p0,5,20,0.02553790688665586,0.02553790688665586
thetao,W60p0,7,18,-0.025474407335156803,0.025474407335156803
thetao,W40p0,7,7,-0.02545724920906151,0.02545724920906151
so,W40p0,8,6,-0.02526074915873183,0.02526074915873183
so,W30p0,7,13,0.025257326330993566,0.025257326330993566
so,W40p0,6,8,-0.025168650666409755,0.025168650666409755
thetao,W40p0,5,6,0.025135579819257153,0.025135579819257153
so,W30p0,8,2,0.02507162978284174,0.02507162978284174
so,W40p0,0,20,0.025039427511017977,0.025039427511017977
thetao,W60p0,2,1,-0.024908021702664387,0.024908021702664387
so,W20p0,2,21,0.02483897365481976,0.02483897365481976
so,W40p0,6,20,0.024717381892423868,0.024717381892423868
thetao,W20p0,3,11,-0.024651237661527572,0.024651237661527572
so,W30p0,5,20,-0.02463274333300409,0.02463274333300409
thetao,W30p0,2,17,-0.024592648660270354,0.024592648660270354
so,W20p0,1,1,0.02456659865375148,0.02456659865375148
so,W30p0,5,3,-0.02450489795349226,0.02450489795349226
thetao,W40p0,4,7,-0.024503974358127893,0.024503974358127893
thetao,W60p0,2,15,0.024328380426068677,0.024328380426068677
thetao,W20p0,9,12,-0.024264164660977798,0.024264164660977798
so,W20p0,8,4,-0.024170815294072348,0.024170815294072348
so,W60p0,7,15,-0.024166468537866033,0.024166468537866033
thetao,W30p0,9,21,-0.02389585035387722,0.02389585035387722
so,W10p0,8,1,-0.023513761637764797,0.023513761637764797
thetao,W40p0,1,11,-0.02350128751009599,0.02350128751009599
so,W20p0,5,7,0.02340652495651068,0.02340652495651068
thetao,W40p0,1,10,-0.023329181132674372,0.023329181132674372
so,W20p0,2,20,0.023241666111502475,0.023241666111502475
so,W60p0,9,17,-0.023233287002340012,0.023233287002340012
thetao,W60p0,1,23,-0.023108840751626322,0.023108840751626322
thetao,W40p0,2,14,-0.02307441805945698,0.02307441805945698
so,W30p0,2,5,-0.022980773682355272,0.022980773682355272
thetao,W60p0,1,16,-0.022885078662163234,0.022885078662163234
thetao,W60p0,8,20,-0.0228664124303348,0.0228664124303348
so,W60p0,8,14,-0.022829279702051692,0.022829279702051692
so,W30p0,9,17,0.02246430276339002,0.02246430276339002
so,W60p0,5,1,-0.02244876284341541,0.02244876284341541
so,W30p0,6,17,0.02244608014270669,0.02244608014270669
so,W20p0,5,8,-0.02233993294282691,0.02233993294282691
so,W60p0,3,9,0.02228070393858157,0.02228070393858157
thetao,W40p0,2,16,-0.02209737701102321,0.02209737701102321
so,W10p0,3,1,0.022037208482423867,0.022037208482423867
thetao,W10p0,0,15,0.021906267934318734,0.021906267934318734
thetao,W20p0,2,4,0.021880969375110398,0.021880969375110398
so,W10p0,3,24,0.02174327514944533,0.02174327514944533
so,W60p0,9,11,0.021699430178928798,0.021699430178928798
so,W60p0,7,18,-0.02163660794720118,0.02163660794720118
thetao,W60p0,0,12,-0.021632245522257808,0.021632245522257808
