var,lon,mode0,mode,lag,corr,abs_corr
thetao,W60p0,1,2,0,-0.34483376127829446,0.34483376127829446
thetao,W30p0,1,2,3,0.3431219045255523,0.3431219045255523
so,W20p0,1,2,11,0.342718545644694,0.342718545644694
so,W10p0,7,8,9,-0.3426809159433396,0.3426809159433396
thetao,W40p0,5,6,8,0.3415388942331415,0.3415388942331415
so,W10p0,7,8,7,-0.34031713769437455,0.34031713769437455
so,W10p0,5,6,8,-0.33991831954720186,0.33991831954720186
thetao,W10p0,7,8,0,-0.3394350260683447,0.3394350260683447
thetao,W10p0,8,9,25,0.33903335464989537,0.33903335464989537
so,W10p0,7,8,10,-0.33837454897820884,0.33837454897820884
so,W40p0,7,8,13,-0.33818817127320816,0.33818817127320816
so,W10p0,4,5,18,0.3380937033645767,0.3380937033645767
so,W30p0,9,10,23,-0.3351224414493387,0.3351224414493387
so,W20p0,9,10,20,-0.3336182778514389,0.3336182778514389
so,W30p0,4,5,15,0.3330637995756022,0.3330637995756022
so,W10p0,1,2,3,0.3323416254049732,0.3323416254049732
so,W30p0,4,5,18,0.33117569934989555,0.33117569934989555
so,W10p0,4,5,23,0.328031755080361,0.328031755080361
thetao,W60p0,0,1,2,0.3259206096402035,0.3259206096402035
so,W10p0,2,3,9,-0.3258785736196097,0.3258785736196097
so,W10p0,4,5,20,0.3244835692621979,0.3244835692621979
thetao,W20p0,8,9,22,0.3241110049618623,0.3241110049618623
thetao,W60p0,0,1,1,0.32405653429824227,0.32405653429824227
so,W20p0,6,7,3,-0.3215310144040555,0.3215310144040555
so,W60p0,8,9,22,0.3214908509920103,0.3214908509920103
so,W10p0,5,6,11,-0.31881756242446374,0.31881756242446374
thetao,W20p0,0,1,1,0.3183797648142575,0.3183797648142575
so,W40p0,8,9,18,0.31771913539684443,0.31771913539684443
thetao,W40p0,7,8,18,-0.31741935738391486,0.31741935738391486
thetao,W60p0,6,7,0,0.3172372424665503,0.3172372424665503
thetao,W60p0,9,10,24,0.3161927545684445,0.3161927545684445
thetao,W10p0,3,4,25,0.31505589524045585,0.31505589524045585
thetao,W20p0,8,9,3,-0.3145913895741867,0.3145913895741867
thetao,W60p0,9,10,1,-0.3137554465525373,0.3137554465525373
thetao,W30p0,7,8,0,-0.3129339886781572,0.3129339886781572
so,W30p0,5,6,11,-0.31291858628490876,0.31291858628490876
so,W40p0,5,6,15,0.312609688093552,0.312609688093552
thetao,W30p0,5,6,12,-0.3123296039794734,0.3123296039794734
thetao,W60p0,7,8,24,-0.31220768997514575,0.31220768997514575
thetao,W30p0,7,8,24,-0.31158724621029493,0.31158724621029493
so,W30p0,5,6,14,-0.3114775759933662,0.3114775759933662
thetao,W60p0,3,4,20,-0.3112232674144692,0.3112232674144692
so,W60p0,7,8,2,-0.3110869301127047,0.3110869301127047
thetao,W30p0,8,9,18,-0.3107876415781584,0.3107876415781584
so,W10p0,1,2,4,0.3107418710319008,0.3107418710319008
so,W10p0,1,2,5,0.3105330214763235,0.3105330214763235
thetao,W30p0,1,2,4,0.30998931351672865,0.30998931351672865
so,W30p0,7,8,25,0.3099085095258758,0.3099085095258758
thetao,W20p0,4,5,20,0.30828574773935213,0.30828574773935213
so,W30p0,0,1,8,0.3077814532889832,0.3077814532889832
thetao,W30p0,5,6,11,-0.3077618802522231,0.3077618802522231
thetao,W20p0,0,1,5,0.3071849749537625,0.3071849749537625
so,W40p0,5,6,16,0.3052858637580072,0.3052858637580072
so,W10p0,5,6,4,-0.30426322532288014,0.30426322532288014
thetao,W30p0,5,6,18,0.30361618510300264,0.30361618510300264
so,W20p0,2,3,10,0.3027624587888824,0.3027624587888824
so,W10p0,2,3,8,-0.3024397749262782,0.3024397749262782
thetao,W20p0,4,5,16,0.3022882989007779,0.3022882989007779
thetao,W10p0,7,8,5,-0.30177114837711505,0.30177114837711505
thetao,W40p0,6,7,10,0.30165562686100117,0.30165562686100117
so,W20p0,9,10,21,-0.30107061090932863,0.30107061090932863
thetao,W40p0,4,5,13,0.30033900512669837,0.30033900512669837
thetao,W20p0,8,9,9,-0.3003039939833677,0.3003039939833677
thetao,W30p0,9,10,1,-0.30011519898586453,0.30011519898586453
so,W40p0,2,3,2,-0.29978456450451807,0.29978456450451807
thetao,W30p0,5,6,10,-0.2992469213131825,0.2992469213131825
thetao,W20p0,9,10,9,-0.2991569928377942,0.2991569928377942
so,W10p0,1,2,2,0.29856103312691656,0.29856103312691656
thetao,W10p0,2,3,16,0.2983173621729125,0.2983173621729125
thetao,W40p0,3,4,0,-0.29763513545143694,0.29763513545143694
so,W30p0,4,5,20,0.2968469798282827,0.2968469798282827
thetao,W30p0,1,2,8,0.29613570633901126,0.29613570633901126
so,W20p0,6,7,2,-0.29583143074802404,0.29583143074802404
thetao,W60p0,5,6,9,0.2951115867769182,0.2951115867769182
thetao,W30p0,8,9,21,-0.2944342069833963,0.2944342069833963
thetao,W20p0,9,10,5,-0.2938553694610054,0.2938553694610054
thetao,W10p0,2,3,15,0.2934125842088482,0.2934125842088482
so,W10p0,1,2,8,0.2927641779004145,0.2927641779004145
so,W60p0,0,1,9,0.2926933662603196,0.2926933662603196
so,W10p0,4,5,19,0.29249653865168085,0.29249653865168085
thetao,W20p0,5,6,21,0.2921504067555703,0.2921504067555703
so,W10p0,6,7,25,0.29205631612626126,0.29205631612626126
so,W60p0,2,3,17,0.29069092329199026,0.29069092329199026
so,W10p0,5,6,1,-0.289658153366063,0.289658153366063
so,W10p0,1,2,7,0.2895514549145748,0.2895514549145748
so,W10p0,4,5,22,0.28896928689834395,0.28896928689834395
thetao,W20p0,4,5,18,0.2887414823876064,0.2887414823876064
thetao,W20p0,9,10,8,-0.2886373733442677,0.2886373733442677
so,W20p0,0,1,7,0.28802737509389326,0.28802737509389326
