rank,feature_index,feature,coef_std,abscoef_std,cluster_root,cluster_size
276,1306,so W60p0 EOF7 lag0,-0.01523803387398638,0.01523803387398638,1306,1
277,1483,so W60p0 EOF4 lag18,-0.01522668395590364,0.01522668395590364,1483,1
278,1973,so W30p0 EOF4 lag15,0.015175159459936985,0.015175159459936985,1973,1
279,812,thetao W20p0 EOF3 lag3,0.015162941392021624,0.015162941392021624,812,1
280,2204,so W20p0 EOF5 lag12,-0.015160601644011475,0.015160601644011475,2204,1
281,637,thetao W30p0 EOF8 lag11,-0.015137463696855116,0.015137463696855116,637,1
282,1035,thetao W20p0 EOF6 lag25,-0.01512036256302724,0.01512036256302724,1035,1
283,1965,so W30p0 EOF6 lag14,0.015101459070861242,0.015101459070861242,1965,1
284,2019,so W30p0 EOF10 lag19,-0.015090742924048283,0.015090742924048283,2019,1
285,138,thetao W60p0 EOF9 lag13,0.015078653877737368,0.015078653877737368,138,1
286,1317,so W60p0 EOF8 lag1,-0.015077106229149055,0.015077106229149055,1317,1
287,1367,so W60p0 EOF8 lag6,-0.01505516545798846,0.01505516545798846,1367,1
288,2494,so W10p0 EOF5 lag15,-0.015047793044033886,0.015047793044033886,2494,1
289,1630,so W40p0 EOF1 lag7,0.015034526676440731,0.015034526676440731,1630,1
290,1261,thetao W10p0 EOF2 lag22,0.014965498952436018,0.014965498952436018,1261,1
291,1526,so W60p0 EOF7 lag22,0.01494961946621011,0.01494961946621011,1526,1
292,599,thetao W30p0 EOF10 lag7,0.014942759760270383,0.014942759760270383,599,1
293,328,thetao W40p0 EOF9 lag6,-0.014909847392207912,0.014909847392207912,328,1
294,1618,so W40p0 EOF9 lag5,-0.01490979988914367,0.01490979988914367,1618,1
295,2033,so W30p0 EOF4 lag21,0.014881987249992493,0.014881987249992493,2033,1
296,2218,so W20p0 EOF9 lag13,0.014859826028627747,0.014859826028627747,2218,1
297,819,thetao W20p0 EOF10 lag3,-0.014843251242912966,0.014843251242912966,819,1
298,1553,so W60p0 EOF4 lag25,0.014807823892220979,0.014807823892220979,1553,1
299,539,thetao W30p0 EOF10 lag1,-0.014804467603187136,0.014804467603187136,539,1
300,2263,so W20p0 EOF4 lag18,0.014786918603654964,0.014786918603654964,2263,1
301,2329,so W20p0 EOF10 lag24,0.014778150708297763,0.014778150708297763,2329,1
302,2118,so W20p0 EOF9 lag3,-0.014727752095931676,0.014727752095931676,2118,1
303,1274,thetao W10p0 EOF5 lag23,0.01472207044881397,0.01472207044881397,1274,1
304,254,thetao W60p0 EOF5 lag25,0.014698697391105348,0.014698697391105348,254,1
305,146,thetao W60p0 EOF7 lag14,-0.014693240503912354,0.014693240503912354,146,1
306,822,thetao W20p0 EOF3 lag4,0.014680215180958618,0.014680215180958618,822,1
307,1919,so W30p0 EOF10 lag9,-0.014679110275456816,0.014679110275456816,1919,1
308,1152,thetao W10p0 EOF3 lag11,0.014677691125380418,0.014677691125380418,1152,1
309,1888,so W30p0 EOF9 lag6,-0.01465214582551782,0.01465214582551782,1888,1
310,2578,so W10p0 EOF9 lag23,-0.01461144278124894,0.01461144278124894,2578,1
311,94,thetao W60p0 EOF5 lag9,0.014589885583349733,0.014589885583349733,94,1
312,1822,so W30p0 EOF3 lag0,-0.014575758468384716,0.014575758468384716,1822,1
313,2226,so W20p0 EOF7 lag14,-0.014541599918117834,0.014541599918117834,2226,1
314,1523,so W60p0 EOF4 lag22,-0.014524622802702947,0.014524622802702947,1523,1
315,2367,so W10p0 EOF8 lag2,-0.014523054541582441,0.014523054541582441,2367,1
316,1564,so W40p0 EOF5 lag0,0.014510187712904526,0.014510187712904526,1564,1
