N_seeds,W,alpha,mean_val_r2,std_val_r2,mean_val_corr,mean_val_var_ratio,mean_n_features,mean_max_lag,n_folds_used,gap_used,trim_val_start_by,y_transform,pc_transform
5,0,0.1,-1.1871773472568496,0.6644216919244404,-0.006319035280794874,0.4351596422747929,5.0,2.5,2,0,none,none,none
5,0,0.01,-1.18876129840182,0.6649335865256621,-0.006582791943320704,0.43533217020617176,5.0,2.5,2,0,none,none,none
2,0,10.0,-1.1917522548405375,0.5602697778051515,0.05358060183694416,0.4989651803620788,2.0,2.5,2,0,none,none,none
2,0,20.0,-1.1948710308498984,0.5622327868009587,0.0531382304489309,0.4990880994738325,2.0,2.5,2,0,none,none,none
2,0,30.0,-1.1967783199974642,0.5635223987013721,0.05286727916312302,0.4991613137096905,2.0,2.5,2,0,none,none,none
2,0,50.0,-1.1990011419569542,0.5650985219781305,0.05255130768406377,0.49924505331476676,2.0,2.5,2,0,none,none,none
2,0,100.0,-1.2013748173794498,0.5668573474823823,0.052213847473251446,0.4993328546231131,2.0,2.5,2,0,none,none,none
10,1,30.0,-1.2081518405021705,0.19586617452056876,0.17244968790240484,0.6640280310244506,16.5,13.0,2,0,none,none,none
30,2,0.01,-1.218055476318114,0.015259784875889526,0.09624152695060967,0.9341610657216232,67.5,19.5,2,0,none,none,none
10,2,30.0,-1.2408573142996908,0.03440468187735757,0.15010516455095002,0.7158695644778154,23.0,13.5,2,0,none,none,none
10,1,20.0,-1.3030171805728918,0.2173896792747705,0.15613971112504552,0.6930459982639878,16.5,13.0,2,0,none,none,none
10,2,20.0,-1.3109099245089404,0.03827961244000622,0.13194057180896018,0.7482043250777294,23.0,13.5,2,0,none,none,none
10,0,1.0,-1.31985392575993,0.5414411158113543,0.1335723028309029,0.6392603509684858,10.0,12.5,2,0,none,none,none
10,0,0.1,-1.3745220576220718,0.5393517206470987,0.12173941142630182,0.6519475367326943,10.0,12.5,2,0,none,none,none
10,0,0.01,-1.3818093301262526,0.5379190528154473,0.12009884799020186,0.6535963859053935,10.0,12.5,2,0,none,none,none
10,2,10.0,-1.4361485640206617,0.06680715327788866,0.11043079728443282,0.796509620357005,23.0,13.5,2,0,none,none,none
10,1,10.0,-1.4583840255363953,0.242454953482389,0.13079840998617062,0.7375030695961939,16.5,13.0,2,0,none,none,none
20,0,1.0,-1.714418465938739,0.6719857722469436,0.2921083322694367,0.5313276337281936,20.0,18.5,2,0,none,none,none
20,1,1.0,-1.800441988470419,1.0626946275859712,0.1855859519339394,0.553657557998406,33.5,19.0,2,0,none,none,none
10,1,1.0,-1.8257385190629922,0.1419193626192905,0.07331198363573176,0.830289834611362,16.5,13.0,2,0,none,none,none
10,1,0.1,-1.9753702228362504,0.027246075610573905,0.051289780240369134,0.8633829764823596,16.5,13.0,2,0,none,none,none
10,1,0.01,-1.9992021483910132,0.007032770285093193,0.047838825782035285,0.8683067360003704,16.5,13.0,2,0,none,none,none
10,2,1.0,-2.055947567552772,0.5367501193247981,0.09822270604376414,0.8756568758497772,23.0,13.5,2,0,none,none,none
15,0,1.0,-2.1902180135297993,1.175624094351441,0.2584554083153802,0.5762883742471295,15.0,13.0,2,0,none,none,none
15,1,1.0,-2.6505592466952055,1.9889061608175118,0.18436327517601453,0.6499263331778182,27.0,13.5,2,0,none,none,none
20,0,0.1,-2.7230206530197556,1.6327189629474337,0.2636442340064311,0.6235001296172642,20.0,18.5,2,0,none,none,none
20,0,0.01,-2.9049080707594004,1.8090282914637554,0.2593527565956718,0.6390651926588364,20.0,18.5,2,0,none,none,none
10,2,0.1,-2.9179791612615826,1.3716369577758367,0.09521351060935951,0.9067234079777123,23.0,13.5,2,0,none,none,none
15,0,0.1,-2.9801600935105865,1.9191759265075248,0.242565175303228,0.6115948035372503,15.0,13.0,2,0,none,none,none
15,0,0.01,-3.096642452488375,2.030091659977459,0.2402745532228479,0.6173140685856836,15.0,13.0,2,0,none,none,none
10,2,0.01,-3.2494356301208764,1.699888085217976,0.08874236397937527,0.924625192424945,23.0,13.5,2,0,none,none,none
20,2,1.0,-3.480424006875942,2.295150036332898,0.07060512864374596,0.6844678023314958,46.0,19.5,2,0,none,none,none
30,1,1.0,-3.757863463426467,2.7113538249118583,0.19174545402340692,1.2518472731244192,50.0,19.0,2,0,none,none,none
30,0,1.0,-3.9711270657050592,2.510625356498027,0.23644121569895032,1.0122658535072189,30.0,18.5,2,0,none,none,none
15,1,0.1,-4.202940002793036,3.5123396132614926,0.1327410437491737,0.7281711892769345,27.0,13.5,2,0,none,none,none
15,1,0.01,-4.449165301350418,3.7529891193300804,0.12487908508934947,0.7424686613141737,27.0,13.5,2,0,none,none,none
20,1,0.1,-4.591158706511818,3.6393344337204123,0.10300268211806086,0.7781763320835442,33.5,19.0,2,0,none,none,none
15,2,1.0,-6.011399228158767,5.2240003497158,0.1118852912228693,0.7338403427548044,37.5,14.0,2,0,none,none,none
20,1,0.01,-6.245059725548077,5.25133174812616,0.09189617765572586,0.8775215850690665,33.5,19.0,2,0,none,none,none
30,1,0.1,-11.027758139209986,9.786955083641717,0.14601603453951784,1.793041355047366,50.0,19.0,2,0,none,none,none
30,0,0.1,-12.001336221071446,10.46609830716527,0.19128338916920123,1.6092433113158422,30.0,18.5,2,0,none,none,none
30,0,0.01,-15.444124774222226,13.902911040374663,0.18214483253836544,1.8237314417582584,30.0,18.5,2,0,none,none,none
15,2,0.1,-16.643662304376868,15.63541204932781,-0.03376133320807941,1.1076096133986124,37.5,14.0,2,0,none,none,none
20,2,0.1,-22.371636709723596,20.831252494873596,-0.04518995278590803,1.437082189119787,46.0,19.5,2,0,none,none,none
15,2,0.01,-24.438606384910862,23.38684094381329,-0.08504992420359306,1.3333313076218591,37.5,14.0,2,0,none,none,none
30,1,0.01,-29.920753023043673,28.606816411764484,0.07814766254993705,2.4060395435071547,50.0,19.0,2,0,none,none,none
20,2,0.01,-40.59413660638585,38.987976529330915,-0.09064249410313688,2.022931811589184,46.0,19.5,2,0,none,none,none
