member,year,is_train_time,y_true,y_pred
r4i1p1f1,1919,True,22.613506,22.39248018049819
r4i1p1f1,1920,True,22.703176,22.156175683331252
r4i1p1f1,1921,True,24.183556,22.66775213676106
r4i1p1f1,1922,True,22.575642,22.5183160813274
r4i1p1f1,1923,True,22.646402,22.23359189145006
r4i1p1f1,1924,True,21.812632,21.979937512513406
r4i1p1f1,1925,True,20.758757,22.30470736212671
r4i1p1f1,1926,True,20.522972,22.124319841180668
r4i1p1f1,1927,True,20.584978,21.946711212565845
r4i1p1f1,1928,True,21.511774,22.650928213175234
r4i1p1f1,1929,True,22.882078,22.66594724128141
r4i1p1f1,1930,True,22.381222,23.085498525468594
r4i1p1f1,1931,True,21.398426,22.79315230242817
r4i1p1f1,1932,True,22.457481,22.559616242498585
r4i1p1f1,1933,True,21.1845,22.363275273252988
r4i1p1f1,1934,True,21.757284,22.02065984886968
r4i1p1f1,1935,True,22.593115,22.35657598716761
r4i1p1f1,1936,True,23.312534,22.54617729766186
r4i1p1f1,1937,True,22.997425,22.330117100082273
r4i1p1f1,1938,True,22.78955,22.21246706759047
r4i1p1f1,1939,True,22.561567,22.246716753830825
r4i1p1f1,1940,True,20.977238,22.130246181185207
r4i1p1f1,1941,True,21.513496,22.219644836298624
r4i1p1f1,1942,True,20.636213,22.33351291098477
r4i1p1f1,1943,True,21.647408,22.46673957002107
r4i1p1f1,1944,True,21.748129,22.20475980376324
r4i1p1f1,1945,True,21.85921,21.714426929186473
r4i1p1f1,1946,True,23.063595,21.863398051900344
r4i1p1f1,1947,True,23.139635,21.502723218804487
r4i1p1f1,1948,True,21.59345,21.66243284510233
r4i1p1f1,1949,True,22.855072,21.581332443058184
r4i1p1f1,1950,True,21.490944,21.919897026413445
r4i1p1f1,1951,True,22.524216,22.13760959431607
r4i1p1f1,1952,True,21.04651,21.771873860645574
r4i1p1f1,1953,True,20.401545,21.906636723288965
r4i1p1f1,1954,True,21.138044,22.655212861054135
r4i1p1f1,1955,True,21.835197,22.194755312599987
r4i1p1f1,1956,True,22.15311,22.46737674501587
r4i1p1f1,1957,True,22.326088,22.79941073930867
r4i1p1f1,1958,True,22.257107,22.512811197312434
r4i1p1f1,1959,True,21.399607,22.922193093180518
r4i1p1f1,1960,True,22.73838,23.24428352988106
r4i1p1f1,1961,True,22.45855,23.2429505982224
r4i1p1f1,1962,True,22.665781,22.99928611927941
r4i1p1f1,1963,True,23.666183,23.25885980421993
r4i1p1f1,1964,True,24.594866,23.177936241482726
r4i1p1f1,1965,True,24.72431,23.073920625267625
r4i1p1f1,1966,True,22.750563,23.449800995408207
r4i1p1f1,1967,True,22.090548,23.2538389433891
r4i1p1f1,1968,True,23.034693,23.425601051676075
r4i1p1f1,1969,True,23.96598,23.711085814576993
r4i1p1f1,1970,True,25.837465,23.186805961286865
r4i1p1f1,1971,True,24.689537,22.865625668915527
r4i1p1f1,1972,True,23.713326,23.20105314198957
r4i1p1f1,1973,True,24.239004,23.28169060975583
r4i1p1f1,1974,True,24.241308,22.81566627120621
r4i1p1f1,1975,True,23.761414,23.10320867176157
r4i1p1f1,1976,True,25.092422,23.592440803892316
r4i1p1f1,1977,True,23.749369,23.460613696735823
r4i1p1f1,1978,True,23.0299,22.892498491414013
r4i1p1f1,1979,True,24.388596,22.953024227038636
r4i1p1f1,1980,True,22.187136,22.92046845990472
r4i1p1f1,1981,True,21.685474,23.022434266134738
r4i1p1f1,1982,True,24.50159,23.703705879144835
r4i1p1f1,1983,True,25.112114,23.70583131854412
r4i1p1f1,1984,True,25.889828,23.63244378156954
r4i1p1f1,1985,True,25.57782,23.571235855687945
r4i1p1f1,1986,True,24.117737,23.303811135946734
r4i1p1f1,1987,True,23.728102,23.328321526682675
r4i1p1f1,1988,True,24.592545,23.467391136875232
r4i1p1f1,1989,True,24.69182,23.217106760936506
r5i1p1f1,1853,True,20.920305,21.642860532764995
r5i1p1f1,1854,True,20.15122,21.529617672044797
r5i1p1f1,1855,True,20.827145,21.97351734125387
r5i1p1f1,1856,True,19.672934,22.30967664876137
r5i1p1f1,1857,True,20.272629,21.863796777186824
r5i1p1f1,1858,True,20.412266,21.77925489129434
r5i1p1f1,1859,True,21.355968,21.56275529233175
r5i1p1f1,1860,True,21.556053,21.21580090948117
r5i1p1f1,1861,True,22.497526,21.655936376626375
r5i1p1f1,1862,True,19.99336,21.5661285014155
r5i1p1f1,1863,True,21.28053,21.646902909422046
r5i1p1f1,1864,True,22.23477,21.888052137305404
r5i1p1f1,1865,True,21.730158,22.11245554952782
r5i1p1f1,1866,True,21.139114,21.94187148706114
r5i1p1f1,1867,True,21.251532,22.24467267405734
r5i1p1f1,1868,True,21.914223,22.06511198822644
r5i1p1f1,1869,True,23.019718,22.259432412556
r5i1p1f1,1870,True,22.921713,22.238632190990966
r5i1p1f1,1871,True,22.932644,22.00761807949998
r5i1p1f1,1872,True,23.698868,22.309809474610397
r5i1p1f1,1873,True,22.402683,21.851513945729035
r5i1p1f1,1874,True,22.599548,22.0711166699003
r5i1p1f1,1875,True,21.552383,21.869423330139213
r5i1p1f1,1876,True,22.074532,21.60739528870487
r5i1p1f1,1877,True,20.65546,21.29027711044763
r5i1p1f1,1878,True,20.206144,20.96671536517656
r5i1p1f1,1879,True,20.054636,20.725497602151545
r5i1p1f1,1880,True,19.875353,20.613399280165737
